"Specialism","Expertise","Expertise_clean","Value","Threshold","id","response","indicator"
"Cyber Threat Intelligence","Risk Management & Governance","risk_management_governance","Wider",30,"28",100,30
"Cyber Threat Intelligence","Human Factors","human_factors_and_usable_security",NA,0,"28",100,0
"Cyber Threat Intelligence","Privacy & Online Rights","privacy_online_rights",NA,0,"28",77.58,0
"Cyber Threat Intelligence","Law & Regulation","cyber_security_law_regulation","Related",60,"28",100,60
"Cyber Threat Intelligence","Malware & Attack Technologies","malware_attack_technologies","Core",90,"28",79.67,79.67
"Cyber Threat Intelligence","Adversarial Behaviours","adversarial_behaviours","Core",90,"28",100,90
"Cyber Threat Intelligence","Forensics","forensics","Wider",30,"28",78.86,30
"Cyber Threat Intelligence","Security Operations & Incident Management","security_operations_incident_management","Core",90,"28",78.7,78.7
"Cyber Threat Intelligence","Cryptography","cryptography",NA,0,"28",81.68,0
"Cyber Threat Intelligence","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"28",80.96,0
"Cyber Threat Intelligence","Distributed Systems Security","distributed_systems_security",NA,0,"28",83.52,0
"Cyber Threat Intelligence","Formal Methods for Security","formal_methods_for_security",NA,0,"28",100,0
"Cyber Threat Intelligence","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"28",82.15,0
"Cyber Threat Intelligence","Software Security","software_security",NA,0,"28",80.76,0
"Cyber Threat Intelligence","Web & Mobile Security","web_mobile_security",NA,0,"28",84.63,0
"Cyber Threat Intelligence","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"28",75.38,0
"Cyber Threat Intelligence","Network Security","network_security","Wider",30,"28",78.51,30
"Cyber Threat Intelligence","Hardware Security","hardware_security",NA,0,"28",78.19,0
"Cyber Threat Intelligence","Applied Cryptography","applied_cryptography",NA,0,"28",76.37,0
"Cyber Threat Intelligence","Cyber Physical Systems","cyber_physical_systems",NA,0,"28",79.72,0
"Cyber Threat Intelligence","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"28",81.31,0
"Cyber Security Management","Risk Management & Governance","risk_management_governance","Core",90,"28",100,90
"Cyber Security Management","Human Factors","human_factors_and_usable_security","Related",60,"28",100,60
"Cyber Security Management","Privacy & Online Rights","privacy_online_rights","Related",60,"28",77.58,60
"Cyber Security Management","Law & Regulation","cyber_security_law_regulation","Core",90,"28",100,90
"Cyber Security Management","Malware & Attack Technologies","malware_attack_technologies","Wider",30,"28",79.67,30
"Cyber Security Management","Adversarial Behaviours","adversarial_behaviours","Wider",30,"28",100,30
"Cyber Security Management","Forensics","forensics","Wider",30,"28",78.86,30
"Cyber Security Management","Security Operations & Incident Management","security_operations_incident_management","Core",90,"28",78.7,78.7
"Cyber Security Management","Cryptography","cryptography","Wider",30,"28",81.68,30
"Cyber Security Management","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Wider",30,"28",80.96,30
"Cyber Security Management","Distributed Systems Security","distributed_systems_security","Wider",30,"28",83.52,30
"Cyber Security Management","Formal Methods for Security","formal_methods_for_security","Wider",30,"28",100,30
"Cyber Security Management","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Wider",30,"28",82.15,30
"Cyber Security Management","Software Security","software_security","Wider",30,"28",80.76,30
"Cyber Security Management","Web & Mobile Security","web_mobile_security","Wider",30,"28",84.63,30
"Cyber Security Management","Secure Software Lifecycle","secure_software_lifecycle","Wider",30,"28",75.38,30
"Cyber Security Management","Network Security","network_security","Wider",30,"28",78.51,30
"Cyber Security Management","Hardware Security","hardware_security","Wider",30,"28",78.19,30
"Cyber Security Management","Applied Cryptography","applied_cryptography","Wider",30,"28",76.37,30
"Cyber Security Management","Cyber Physical Systems","cyber_physical_systems","Wider",30,"28",79.72,30
"Cyber Security Management","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security","Wider",30,"28",81.31,30
"Incident response","Risk Management & Governance","risk_management_governance",NA,0,"28",100,0
"Incident response","Human Factors","human_factors_and_usable_security","Wider",30,"28",100,30
"Incident response","Privacy & Online Rights","privacy_online_rights",NA,0,"28",77.58,0
"Incident response","Law & Regulation","cyber_security_law_regulation",NA,0,"28",100,0
"Incident response","Malware & Attack Technologies","malware_attack_technologies","Related",60,"28",79.67,60
"Incident response","Adversarial Behaviours","adversarial_behaviours","Related",60,"28",100,60
"Incident response","Forensics","forensics","Wider",30,"28",78.86,30
"Incident response","Security Operations & Incident Management","security_operations_incident_management","Core",90,"28",78.7,78.7
"Incident response","Cryptography","cryptography",NA,0,"28",81.68,0
"Incident response","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"28",80.96,0
"Incident response","Distributed Systems Security","distributed_systems_security",NA,0,"28",83.52,0
"Incident response","Formal Methods for Security","formal_methods_for_security",NA,0,"28",100,0
"Incident response","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"28",82.15,0
"Incident response","Software Security","software_security",NA,0,"28",80.76,0
"Incident response","Web & Mobile Security","web_mobile_security",NA,0,"28",84.63,0
"Incident response","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"28",75.38,0
"Incident response","Network Security","network_security","Wider",30,"28",78.51,30
"Incident response","Hardware Security","hardware_security","Wider",30,"28",78.19,30
"Incident response","Applied Cryptography","applied_cryptography",NA,0,"28",76.37,0
"Incident response","Cyber Physical Systems","cyber_physical_systems",NA,0,"28",79.72,0
"Incident response","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"28",81.31,0
"Incident response (Industrial Control Systems)","Risk Management & Governance","risk_management_governance",NA,0,"28",100,0
"Incident response (Industrial Control Systems)","Human Factors","human_factors_and_usable_security","Wider",30,"28",100,30
"Incident response (Industrial Control Systems)","Privacy & Online Rights","privacy_online_rights",NA,0,"28",77.58,0
"Incident response (Industrial Control Systems)","Law & Regulation","cyber_security_law_regulation",NA,0,"28",100,0
"Incident response (Industrial Control Systems)","Malware & Attack Technologies","malware_attack_technologies","Related",60,"28",79.67,60
"Incident response (Industrial Control Systems)","Adversarial Behaviours","adversarial_behaviours","Related",60,"28",100,60
"Incident response (Industrial Control Systems)","Forensics","forensics","Wider",30,"28",78.86,30
"Incident response (Industrial Control Systems)","Security Operations & Incident Management","security_operations_incident_management","Core",90,"28",78.7,78.7
"Incident response (Industrial Control Systems)","Cryptography","cryptography",NA,0,"28",81.68,0
"Incident response (Industrial Control Systems)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"28",80.96,0
"Incident response (Industrial Control Systems)","Distributed Systems Security","distributed_systems_security",NA,0,"28",83.52,0
"Incident response (Industrial Control Systems)","Formal Methods for Security","formal_methods_for_security",NA,0,"28",100,0
"Incident response (Industrial Control Systems)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"28",82.15,0
"Incident response (Industrial Control Systems)","Software Security","software_security",NA,0,"28",80.76,0
"Incident response (Industrial Control Systems)","Web & Mobile Security","web_mobile_security",NA,0,"28",84.63,0
"Incident response (Industrial Control Systems)","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"28",75.38,0
"Incident response (Industrial Control Systems)","Network Security","network_security","Wider",30,"28",78.51,30
"Incident response (Industrial Control Systems)","Hardware Security","hardware_security","Wider",30,"28",78.19,30
"Incident response (Industrial Control Systems)","Applied Cryptography","applied_cryptography",NA,0,"28",76.37,0
"Incident response (Industrial Control Systems)","Cyber Physical Systems","cyber_physical_systems","Core",90,"28",79.72,79.72
"Incident response (Industrial Control Systems)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"28",81.31,0
"Network Monitoring & Intrusion Detection","Risk Management & Governance","risk_management_governance",NA,0,"28",100,0
"Network Monitoring & Intrusion Detection","Human Factors","human_factors_and_usable_security",NA,0,"28",100,0
"Network Monitoring & Intrusion Detection","Privacy & Online Rights","privacy_online_rights",NA,0,"28",77.58,0
"Network Monitoring & Intrusion Detection","Law & Regulation","cyber_security_law_regulation",NA,0,"28",100,0
"Network Monitoring & Intrusion Detection","Malware & Attack Technologies","malware_attack_technologies","Related",60,"28",79.67,60
"Network Monitoring & Intrusion Detection","Adversarial Behaviours","adversarial_behaviours","Wider",30,"28",100,30
"Network Monitoring & Intrusion Detection","Forensics","forensics",NA,0,"28",78.86,0
"Network Monitoring & Intrusion Detection","Security Operations & Incident Management","security_operations_incident_management","Core",90,"28",78.7,78.7
"Network Monitoring & Intrusion Detection","Cryptography","cryptography",NA,0,"28",81.68,0
"Network Monitoring & Intrusion Detection","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"28",80.96,0
"Network Monitoring & Intrusion Detection","Distributed Systems Security","distributed_systems_security",NA,0,"28",83.52,0
"Network Monitoring & Intrusion Detection","Formal Methods for Security","formal_methods_for_security",NA,0,"28",100,0
"Network Monitoring & Intrusion Detection","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"28",82.15,0
"Network Monitoring & Intrusion Detection","Software Security","software_security",NA,0,"28",80.76,0
"Network Monitoring & Intrusion Detection","Web & Mobile Security","web_mobile_security",NA,0,"28",84.63,0
"Network Monitoring & Intrusion Detection","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"28",75.38,0
"Network Monitoring & Intrusion Detection","Network Security","network_security","Core",90,"28",78.51,78.51
"Network Monitoring & Intrusion Detection","Hardware Security","hardware_security",NA,0,"28",78.19,0
"Network Monitoring & Intrusion Detection","Applied Cryptography","applied_cryptography",NA,0,"28",76.37,0
"Network Monitoring & Intrusion Detection","Cyber Physical Systems","cyber_physical_systems",NA,0,"28",79.72,0
"Network Monitoring & Intrusion Detection","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"28",81.31,0
"Vulnerability Management","Risk Management & Governance","risk_management_governance","Wider",30,"28",100,30
"Vulnerability Management","Human Factors","human_factors_and_usable_security",NA,0,"28",100,0
"Vulnerability Management","Privacy & Online Rights","privacy_online_rights",NA,0,"28",77.58,0
"Vulnerability Management","Law & Regulation","cyber_security_law_regulation",NA,0,"28",100,0
"Vulnerability Management","Malware & Attack Technologies","malware_attack_technologies","Related",60,"28",79.67,60
"Vulnerability Management","Adversarial Behaviours","adversarial_behaviours","Related",60,"28",100,60
"Vulnerability Management","Forensics","forensics",NA,0,"28",78.86,0
"Vulnerability Management","Security Operations & Incident Management","security_operations_incident_management","Core",90,"28",78.7,78.7
"Vulnerability Management","Cryptography","cryptography",NA,0,"28",81.68,0
"Vulnerability Management","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"28",80.96,0
"Vulnerability Management","Distributed Systems Security","distributed_systems_security",NA,0,"28",83.52,0
"Vulnerability Management","Formal Methods for Security","formal_methods_for_security",NA,0,"28",100,0
"Vulnerability Management","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"28",82.15,0
"Vulnerability Management","Software Security","software_security",NA,0,"28",80.76,0
"Vulnerability Management","Web & Mobile Security","web_mobile_security","Core",90,"28",84.63,84.63
"Vulnerability Management","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"28",75.38,0
"Vulnerability Management","Network Security","network_security","Related",60,"28",78.51,60
"Vulnerability Management","Hardware Security","hardware_security",NA,0,"28",78.19,0
"Vulnerability Management","Applied Cryptography","applied_cryptography",NA,0,"28",76.37,0
"Vulnerability Management","Cyber Physical Systems","cyber_physical_systems",NA,0,"28",79.72,0
"Vulnerability Management","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"28",81.31,0
"Security Testing","Risk Management & Governance","risk_management_governance",NA,0,"28",100,0
"Security Testing","Human Factors","human_factors_and_usable_security",NA,0,"28",100,0
"Security Testing","Privacy & Online Rights","privacy_online_rights",NA,0,"28",77.58,0
"Security Testing","Law & Regulation","cyber_security_law_regulation","Related",60,"28",100,60
"Security Testing","Malware & Attack Technologies","malware_attack_technologies","Core",90,"28",79.67,79.67
"Security Testing","Adversarial Behaviours","adversarial_behaviours","Wider",30,"28",100,30
"Security Testing","Forensics","forensics",NA,0,"28",78.86,0
"Security Testing","Security Operations & Incident Management","security_operations_incident_management",NA,0,"28",78.7,0
"Security Testing","Cryptography","cryptography",NA,0,"28",81.68,0
"Security Testing","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"28",80.96,0
"Security Testing","Distributed Systems Security","distributed_systems_security",NA,0,"28",83.52,0
"Security Testing","Formal Methods for Security","formal_methods_for_security",NA,0,"28",100,0
"Security Testing","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"28",82.15,0
"Security Testing","Software Security","software_security","Core",90,"28",80.76,80.76
"Security Testing","Web & Mobile Security","web_mobile_security","Related",60,"28",84.63,60
"Security Testing","Secure Software Lifecycle","secure_software_lifecycle","Core",90,"28",75.38,75.38
"Security Testing","Network Security","network_security","Core",90,"28",78.51,78.51
"Security Testing","Hardware Security","hardware_security",NA,0,"28",78.19,0
"Security Testing","Applied Cryptography","applied_cryptography",NA,0,"28",76.37,0
"Security Testing","Cyber Physical Systems","cyber_physical_systems",NA,0,"28",79.72,0
"Security Testing","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"28",81.31,0
"Cryptography & Communications Security (Cryptographer)","Risk Management & Governance","risk_management_governance",NA,0,"28",100,0
"Cryptography & Communications Security (Cryptographer)","Human Factors","human_factors_and_usable_security",NA,0,"28",100,0
"Cryptography & Communications Security (Cryptographer)","Privacy & Online Rights","privacy_online_rights","Wider",30,"28",77.58,30
"Cryptography & Communications Security (Cryptographer)","Law & Regulation","cyber_security_law_regulation","Wider",30,"28",100,30
"Cryptography & Communications Security (Cryptographer)","Malware & Attack Technologies","malware_attack_technologies",NA,0,"28",79.67,0
"Cryptography & Communications Security (Cryptographer)","Adversarial Behaviours","adversarial_behaviours",NA,0,"28",100,0
"Cryptography & Communications Security (Cryptographer)","Forensics","forensics",NA,0,"28",78.86,0
"Cryptography & Communications Security (Cryptographer)","Security Operations & Incident Management","security_operations_incident_management",NA,0,"28",78.7,0
"Cryptography & Communications Security (Cryptographer)","Cryptography","cryptography","Core",90,"28",81.68,81.68
"Cryptography & Communications Security (Cryptographer)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Wider",30,"28",80.96,30
"Cryptography & Communications Security (Cryptographer)","Distributed Systems Security","distributed_systems_security","Core",90,"28",83.52,83.52
"Cryptography & Communications Security (Cryptographer)","Formal Methods for Security","formal_methods_for_security",NA,0,"28",100,0
"Cryptography & Communications Security (Cryptographer)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Wider",30,"28",82.15,30
"Cryptography & Communications Security (Cryptographer)","Software Security","software_security",NA,0,"28",80.76,0
"Cryptography & Communications Security (Cryptographer)","Web & Mobile Security","web_mobile_security",NA,0,"28",84.63,0
"Cryptography & Communications Security (Cryptographer)","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"28",75.38,0
"Cryptography & Communications Security (Cryptographer)","Network Security","network_security","Core",90,"28",78.51,78.51
"Cryptography & Communications Security (Cryptographer)","Hardware Security","hardware_security",NA,0,"28",78.19,0
"Cryptography & Communications Security (Cryptographer)","Applied Cryptography","applied_cryptography",NA,0,"28",76.37,0
"Cryptography & Communications Security (Cryptographer)","Cyber Physical Systems","cyber_physical_systems",NA,0,"28",79.72,0
"Cryptography & Communications Security (Cryptographer)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security","Related",60,"28",81.31,60
"Cryptography & Communications Security (Secure Communications Operator)","Risk Management & Governance","risk_management_governance",NA,0,"28",100,0
"Cryptography & Communications Security (Secure Communications Operator)","Human Factors","human_factors_and_usable_security",NA,0,"28",100,0
"Cryptography & Communications Security (Secure Communications Operator)","Privacy & Online Rights","privacy_online_rights","Wider",30,"28",77.58,30
"Cryptography & Communications Security (Secure Communications Operator)","Law & Regulation","cyber_security_law_regulation","Wider",30,"28",100,30
"Cryptography & Communications Security (Secure Communications Operator)","Malware & Attack Technologies","malware_attack_technologies",NA,0,"28",79.67,0
"Cryptography & Communications Security (Secure Communications Operator)","Adversarial Behaviours","adversarial_behaviours",NA,0,"28",100,0
"Cryptography & Communications Security (Secure Communications Operator)","Forensics","forensics",NA,0,"28",78.86,0
"Cryptography & Communications Security (Secure Communications Operator)","Security Operations & Incident Management","security_operations_incident_management",NA,0,"28",78.7,0
"Cryptography & Communications Security (Secure Communications Operator)","Cryptography","cryptography","Related",60,"28",81.68,60
"Cryptography & Communications Security (Secure Communications Operator)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Wider",30,"28",80.96,30
"Cryptography & Communications Security (Secure Communications Operator)","Distributed Systems Security","distributed_systems_security","Core",90,"28",83.52,83.52
"Cryptography & Communications Security (Secure Communications Operator)","Formal Methods for Security","formal_methods_for_security",NA,0,"28",100,0
"Cryptography & Communications Security (Secure Communications Operator)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Wider",30,"28",82.15,30
"Cryptography & Communications Security (Secure Communications Operator)","Software Security","software_security",NA,0,"28",80.76,0
"Cryptography & Communications Security (Secure Communications Operator)","Web & Mobile Security","web_mobile_security",NA,0,"28",84.63,0
"Cryptography & Communications Security (Secure Communications Operator)","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"28",75.38,0
"Cryptography & Communications Security (Secure Communications Operator)","Network Security","network_security","Core",90,"28",78.51,78.51
"Cryptography & Communications Security (Secure Communications Operator)","Hardware Security","hardware_security",NA,0,"28",78.19,0
"Cryptography & Communications Security (Secure Communications Operator)","Applied Cryptography","applied_cryptography",NA,0,"28",76.37,0
"Cryptography & Communications Security (Secure Communications Operator)","Cyber Physical Systems","cyber_physical_systems",NA,0,"28",79.72,0
"Cryptography & Communications Security (Secure Communications Operator)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security","Related",60,"28",81.31,60
"Secure Operations","Risk Management & Governance","risk_management_governance",NA,0,"28",100,0
"Secure Operations","Human Factors","human_factors_and_usable_security","Wider",30,"28",100,30
"Secure Operations","Privacy & Online Rights","privacy_online_rights",NA,0,"28",77.58,0
"Secure Operations","Law & Regulation","cyber_security_law_regulation",NA,0,"28",100,0
"Secure Operations","Malware & Attack Technologies","malware_attack_technologies","Wider",30,"28",79.67,30
"Secure Operations","Adversarial Behaviours","adversarial_behaviours",NA,0,"28",100,0
"Secure Operations","Forensics","forensics","Wider",30,"28",78.86,30
"Secure Operations","Security Operations & Incident Management","security_operations_incident_management","Core",90,"28",78.7,78.7
"Secure Operations","Cryptography","cryptography",NA,0,"28",81.68,0
"Secure Operations","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"28",80.96,60
"Secure Operations","Distributed Systems Security","distributed_systems_security","Wider",30,"28",83.52,30
"Secure Operations","Formal Methods for Security","formal_methods_for_security",NA,0,"28",100,0
"Secure Operations","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Core",90,"28",82.15,82.15
"Secure Operations","Software Security","software_security",NA,0,"28",80.76,0
"Secure Operations","Web & Mobile Security","web_mobile_security",NA,0,"28",84.63,0
"Secure Operations","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"28",75.38,0
"Secure Operations","Network Security","network_security","Related",60,"28",78.51,60
"Secure Operations","Hardware Security","hardware_security",NA,0,"28",78.19,0
"Secure Operations","Applied Cryptography","applied_cryptography",NA,0,"28",76.37,0
"Secure Operations","Cyber Physical Systems","cyber_physical_systems",NA,0,"28",79.72,0
"Secure Operations","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"28",81.31,0
"Secure Operations (Industrial control systems)","Risk Management & Governance","risk_management_governance",NA,0,"28",100,0
"Secure Operations (Industrial control systems)","Human Factors","human_factors_and_usable_security","Wider",30,"28",100,30
"Secure Operations (Industrial control systems)","Privacy & Online Rights","privacy_online_rights",NA,0,"28",77.58,0
"Secure Operations (Industrial control systems)","Law & Regulation","cyber_security_law_regulation",NA,0,"28",100,0
"Secure Operations (Industrial control systems)","Malware & Attack Technologies","malware_attack_technologies","Wider",30,"28",79.67,30
"Secure Operations (Industrial control systems)","Adversarial Behaviours","adversarial_behaviours",NA,0,"28",100,0
"Secure Operations (Industrial control systems)","Forensics","forensics","Wider",30,"28",78.86,30
"Secure Operations (Industrial control systems)","Security Operations & Incident Management","security_operations_incident_management","Core",90,"28",78.7,78.7
"Secure Operations (Industrial control systems)","Cryptography","cryptography",NA,0,"28",81.68,0
"Secure Operations (Industrial control systems)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"28",80.96,60
"Secure Operations (Industrial control systems)","Distributed Systems Security","distributed_systems_security","Wider",30,"28",83.52,30
"Secure Operations (Industrial control systems)","Formal Methods for Security","formal_methods_for_security",NA,0,"28",100,0
"Secure Operations (Industrial control systems)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Core",90,"28",82.15,82.15
"Secure Operations (Industrial control systems)","Software Security","software_security",NA,0,"28",80.76,0
"Secure Operations (Industrial control systems)","Web & Mobile Security","web_mobile_security",NA,0,"28",84.63,0
"Secure Operations (Industrial control systems)","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"28",75.38,0
"Secure Operations (Industrial control systems)","Network Security","network_security","Related",60,"28",78.51,60
"Secure Operations (Industrial control systems)","Hardware Security","hardware_security",NA,0,"28",78.19,0
"Secure Operations (Industrial control systems)","Applied Cryptography","applied_cryptography",NA,0,"28",76.37,0
"Secure Operations (Industrial control systems)","Cyber Physical Systems","cyber_physical_systems","Related",60,"28",79.72,60
"Secure Operations (Industrial control systems)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"28",81.31,0
"Identity & Access Management","Risk Management & Governance","risk_management_governance","Related",60,"28",100,60
"Identity & Access Management","Human Factors","human_factors_and_usable_security",NA,0,"28",100,0
"Identity & Access Management","Privacy & Online Rights","privacy_online_rights","Related",60,"28",77.58,60
"Identity & Access Management","Law & Regulation","cyber_security_law_regulation","Wider",30,"28",100,30
"Identity & Access Management","Malware & Attack Technologies","malware_attack_technologies",NA,0,"28",79.67,0
"Identity & Access Management","Adversarial Behaviours","adversarial_behaviours","Wider",30,"28",100,30
"Identity & Access Management","Forensics","forensics",NA,0,"28",78.86,0
"Identity & Access Management","Security Operations & Incident Management","security_operations_incident_management","Wider",30,"28",78.7,30
"Identity & Access Management","Cryptography","cryptography","Related",60,"28",81.68,60
"Identity & Access Management","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"28",80.96,60
"Identity & Access Management","Distributed Systems Security","distributed_systems_security",NA,0,"28",83.52,0
"Identity & Access Management","Formal Methods for Security","formal_methods_for_security",NA,0,"28",100,0
"Identity & Access Management","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Core",90,"28",82.15,82.15
"Identity & Access Management","Software Security","software_security",NA,0,"28",80.76,0
"Identity & Access Management","Web & Mobile Security","web_mobile_security","Core",90,"28",84.63,84.63
"Identity & Access Management","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"28",75.38,0
"Identity & Access Management","Network Security","network_security",NA,0,"28",78.51,0
"Identity & Access Management","Hardware Security","hardware_security",NA,0,"28",78.19,0
"Identity & Access Management","Applied Cryptography","applied_cryptography",NA,0,"28",76.37,0
"Identity & Access Management","Cyber Physical Systems","cyber_physical_systems",NA,0,"28",79.72,0
"Identity & Access Management","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"28",81.31,0
"Secure System Architecture & Design","Risk Management & Governance","risk_management_governance",NA,0,"28",100,0
"Secure System Architecture & Design","Human Factors","human_factors_and_usable_security",NA,0,"28",100,0
"Secure System Architecture & Design","Privacy & Online Rights","privacy_online_rights",NA,0,"28",77.58,0
"Secure System Architecture & Design","Law & Regulation","cyber_security_law_regulation",NA,0,"28",100,0
"Secure System Architecture & Design","Malware & Attack Technologies","malware_attack_technologies",NA,0,"28",79.67,0
"Secure System Architecture & Design","Adversarial Behaviours","adversarial_behaviours",NA,0,"28",100,0
"Secure System Architecture & Design","Forensics","forensics",NA,0,"28",78.86,0
"Secure System Architecture & Design","Security Operations & Incident Management","security_operations_incident_management",NA,0,"28",78.7,0
"Secure System Architecture & Design","Cryptography","cryptography","Related",60,"28",81.68,60
"Secure System Architecture & Design","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"28",80.96,60
"Secure System Architecture & Design","Distributed Systems Security","distributed_systems_security","Related",60,"28",83.52,60
"Secure System Architecture & Design","Formal Methods for Security","formal_methods_for_security",NA,0,"28",100,0
"Secure System Architecture & Design","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"28",82.15,0
"Secure System Architecture & Design","Software Security","software_security","Core",90,"28",80.76,80.76
"Secure System Architecture & Design","Web & Mobile Security","web_mobile_security","Related",60,"28",84.63,60
"Secure System Architecture & Design","Secure Software Lifecycle","secure_software_lifecycle","Core",90,"28",75.38,75.38
"Secure System Architecture & Design","Network Security","network_security","Wider",30,"28",78.51,30
"Secure System Architecture & Design","Hardware Security","hardware_security","Core",90,"28",78.19,78.19
"Secure System Architecture & Design","Applied Cryptography","applied_cryptography",NA,0,"28",76.37,0
"Secure System Architecture & Design","Cyber Physical Systems","cyber_physical_systems",NA,0,"28",79.72,0
"Secure System Architecture & Design","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"28",81.31,0
"Secure System Architecture & Design (Industrial Control Systems)","Risk Management & Governance","risk_management_governance",NA,0,"28",100,0
"Secure System Architecture & Design (Industrial Control Systems)","Human Factors","human_factors_and_usable_security",NA,0,"28",100,0
"Secure System Architecture & Design (Industrial Control Systems)","Privacy & Online Rights","privacy_online_rights",NA,0,"28",77.58,0
"Secure System Architecture & Design (Industrial Control Systems)","Law & Regulation","cyber_security_law_regulation",NA,0,"28",100,0
"Secure System Architecture & Design (Industrial Control Systems)","Malware & Attack Technologies","malware_attack_technologies",NA,0,"28",79.67,0
"Secure System Architecture & Design (Industrial Control Systems)","Adversarial Behaviours","adversarial_behaviours",NA,0,"28",100,0
"Secure System Architecture & Design (Industrial Control Systems)","Forensics","forensics",NA,0,"28",78.86,0
"Secure System Architecture & Design (Industrial Control Systems)","Security Operations & Incident Management","security_operations_incident_management",NA,0,"28",78.7,0
"Secure System Architecture & Design (Industrial Control Systems)","Cryptography","cryptography","Related",60,"28",81.68,60
"Secure System Architecture & Design (Industrial Control Systems)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"28",80.96,60
"Secure System Architecture & Design (Industrial Control Systems)","Distributed Systems Security","distributed_systems_security","Related",60,"28",83.52,60
"Secure System Architecture & Design (Industrial Control Systems)","Formal Methods for Security","formal_methods_for_security",NA,0,"28",100,0
"Secure System Architecture & Design (Industrial Control Systems)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"28",82.15,0
"Secure System Architecture & Design (Industrial Control Systems)","Software Security","software_security","Core",90,"28",80.76,80.76
"Secure System Architecture & Design (Industrial Control Systems)","Web & Mobile Security","web_mobile_security","Related",60,"28",84.63,60
"Secure System Architecture & Design (Industrial Control Systems)","Secure Software Lifecycle","secure_software_lifecycle","Core",90,"28",75.38,75.38
"Secure System Architecture & Design (Industrial Control Systems)","Network Security","network_security","Wider",30,"28",78.51,30
"Secure System Architecture & Design (Industrial Control Systems)","Hardware Security","hardware_security","Core",90,"28",78.19,78.19
"Secure System Architecture & Design (Industrial Control Systems)","Applied Cryptography","applied_cryptography",NA,0,"28",76.37,0
"Secure System Architecture & Design (Industrial Control Systems)","Cyber Physical Systems","cyber_physical_systems","Core",90,"28",79.72,79.72
"Secure System Architecture & Design (Industrial Control Systems)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"28",81.31,0
"Cyber Security Audit & Assurance","Risk Management & Governance","risk_management_governance","Core",90,"28",100,90
"Cyber Security Audit & Assurance","Human Factors","human_factors_and_usable_security","Related",60,"28",100,60
