"Specialism","Expertise","Expertise_clean","Value","Threshold","id","response","indicator"
"Cryptography & Communications Security (Cryptographer)","Law & Regulation","cyber_security_law_regulation","Wider",30,"36",100,30
"Cryptography & Communications Security (Cryptographer)","Malware & Attack Technologies","malware_attack_technologies",NA,0,"36",38.82,0
"Cryptography & Communications Security (Cryptographer)","Adversarial Behaviours","adversarial_behaviours",NA,0,"36",86.83,0
"Cryptography & Communications Security (Cryptographer)","Forensics","forensics",NA,0,"36",17.97,0
"Cryptography & Communications Security (Cryptographer)","Security Operations & Incident Management","security_operations_incident_management",NA,0,"36",46.64,0
"Cryptography & Communications Security (Cryptographer)","Cryptography","cryptography","Core",90,"36",3.02,3.02
"Cryptography & Communications Security (Cryptographer)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Wider",30,"36",12.48,12.48
"Cryptography & Communications Security (Cryptographer)","Distributed Systems Security","distributed_systems_security","Core",90,"36",8.37,8.37
"Cryptography & Communications Security (Cryptographer)","Formal Methods for Security","formal_methods_for_security",NA,0,"36",26.2,0
"Cryptography & Communications Security (Cryptographer)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Wider",30,"36",35.67,30
"Cryptography & Communications Security (Cryptographer)","Software Security","software_security",NA,0,"36",4.53,0
"Cryptography & Communications Security (Cryptographer)","Web & Mobile Security","web_mobile_security",NA,0,"36",28.4,0
"Cryptography & Communications Security (Cryptographer)","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"36",1.65,0
"Cryptography & Communications Security (Cryptographer)","Network Security","network_security","Core",90,"36",19.75,19.75
"Cryptography & Communications Security (Cryptographer)","Hardware Security","hardware_security",NA,0,"36",19.07,0
"Cryptography & Communications Security (Cryptographer)","Applied Cryptography","applied_cryptography",NA,0,"36",1.78,0
"Cryptography & Communications Security (Cryptographer)","Cyber Physical Systems","cyber_physical_systems",NA,0,"36",11.52,0
"Cryptography & Communications Security (Cryptographer)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security","Related",60,"36",19.34,19.34
"Cryptography & Communications Security (Secure Communications Operator)","Risk Management & Governance","risk_management_governance",NA,0,"36",100,0
"Cryptography & Communications Security (Secure Communications Operator)","Human Factors","human_factors_and_usable_security",NA,0,"36",35.53,0
"Cryptography & Communications Security (Secure Communications Operator)","Privacy & Online Rights","privacy_online_rights","Wider",30,"36",60.08,30
"Cryptography & Communications Security (Secure Communications Operator)","Law & Regulation","cyber_security_law_regulation","Wider",30,"36",100,30
"Cryptography & Communications Security (Secure Communications Operator)","Malware & Attack Technologies","malware_attack_technologies",NA,0,"36",38.82,0
"Cryptography & Communications Security (Secure Communications Operator)","Adversarial Behaviours","adversarial_behaviours",NA,0,"36",86.83,0
"Cryptography & Communications Security (Secure Communications Operator)","Forensics","forensics",NA,0,"36",17.97,0
"Cryptography & Communications Security (Secure Communications Operator)","Security Operations & Incident Management","security_operations_incident_management",NA,0,"36",46.64,0
"Cryptography & Communications Security (Secure Communications Operator)","Cryptography","cryptography","Related",60,"36",3.02,3.02
"Cryptography & Communications Security (Secure Communications Operator)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Wider",30,"36",12.48,12.48
"Cryptography & Communications Security (Secure Communications Operator)","Distributed Systems Security","distributed_systems_security","Core",90,"36",8.37,8.37
"Cryptography & Communications Security (Secure Communications Operator)","Formal Methods for Security","formal_methods_for_security",NA,0,"36",26.2,0
"Cryptography & Communications Security (Secure Communications Operator)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Wider",30,"36",35.67,30
"Cryptography & Communications Security (Secure Communications Operator)","Software Security","software_security",NA,0,"36",4.53,0
"Cryptography & Communications Security (Secure Communications Operator)","Web & Mobile Security","web_mobile_security",NA,0,"36",28.4,0
"Cryptography & Communications Security (Secure Communications Operator)","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"36",1.65,0
"Cryptography & Communications Security (Secure Communications Operator)","Network Security","network_security","Core",90,"36",19.75,19.75
"Cryptography & Communications Security (Secure Communications Operator)","Hardware Security","hardware_security",NA,0,"36",19.07,0
"Cryptography & Communications Security (Secure Communications Operator)","Applied Cryptography","applied_cryptography",NA,0,"36",1.78,0
"Cryptography & Communications Security (Secure Communications Operator)","Cyber Physical Systems","cyber_physical_systems",NA,0,"36",11.52,0
"Cryptography & Communications Security (Secure Communications Operator)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security","Related",60,"36",19.34,19.34
"Secure Operations","Risk Management & Governance","risk_management_governance",NA,0,"36",100,0
"Secure Operations","Human Factors","human_factors_and_usable_security","Wider",30,"36",35.53,30
"Secure Operations","Privacy & Online Rights","privacy_online_rights",NA,0,"36",60.08,0
"Secure Operations","Law & Regulation","cyber_security_law_regulation",NA,0,"36",100,0
"Secure Operations","Malware & Attack Technologies","malware_attack_technologies","Wider",30,"36",38.82,30
"Secure Operations","Adversarial Behaviours","adversarial_behaviours",NA,0,"36",86.83,0
"Secure Operations","Forensics","forensics","Wider",30,"36",17.97,17.97
"Secure Operations","Security Operations & Incident Management","security_operations_incident_management","Core",90,"36",46.64,46.64
"Secure Operations","Cryptography","cryptography",NA,0,"36",3.02,0
"Secure Operations","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"36",12.48,12.48
"Secure Operations","Distributed Systems Security","distributed_systems_security","Wider",30,"36",8.37,8.37
"Secure Operations","Formal Methods for Security","formal_methods_for_security",NA,0,"36",26.2,0
"Secure Operations","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Core",90,"36",35.67,35.67
"Secure Operations","Software Security","software_security",NA,0,"36",4.53,0
"Secure Operations","Web & Mobile Security","web_mobile_security",NA,0,"36",28.4,0
"Secure Operations","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"36",1.65,0
"Secure Operations","Network Security","network_security","Related",60,"36",19.75,19.75
"Secure Operations","Hardware Security","hardware_security",NA,0,"36",19.07,0
"Secure Operations","Applied Cryptography","applied_cryptography",NA,0,"36",1.78,0
"Secure Operations","Cyber Physical Systems","cyber_physical_systems",NA,0,"36",11.52,0
"Secure Operations","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"36",19.34,0
"Secure Operations (Industrial control systems)","Risk Management & Governance","risk_management_governance",NA,0,"36",100,0
"Secure Operations (Industrial control systems)","Human Factors","human_factors_and_usable_security","Wider",30,"36",35.53,30
"Secure Operations (Industrial control systems)","Privacy & Online Rights","privacy_online_rights",NA,0,"36",60.08,0
"Secure Operations (Industrial control systems)","Law & Regulation","cyber_security_law_regulation",NA,0,"36",100,0
"Secure Operations (Industrial control systems)","Malware & Attack Technologies","malware_attack_technologies","Wider",30,"36",38.82,30
"Secure Operations (Industrial control systems)","Adversarial Behaviours","adversarial_behaviours",NA,0,"36",86.83,0
"Secure Operations (Industrial control systems)","Forensics","forensics","Wider",30,"36",17.97,17.97
"Secure Operations (Industrial control systems)","Security Operations & Incident Management","security_operations_incident_management","Core",90,"36",46.64,46.64
"Secure Operations (Industrial control systems)","Cryptography","cryptography",NA,0,"36",3.02,0
"Secure Operations (Industrial control systems)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"36",12.48,12.48
"Secure Operations (Industrial control systems)","Distributed Systems Security","distributed_systems_security","Wider",30,"36",8.37,8.37
"Secure Operations (Industrial control systems)","Formal Methods for Security","formal_methods_for_security",NA,0,"36",26.2,0
"Secure Operations (Industrial control systems)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Core",90,"36",35.67,35.67
"Secure Operations (Industrial control systems)","Software Security","software_security",NA,0,"36",4.53,0
"Secure Operations (Industrial control systems)","Web & Mobile Security","web_mobile_security",NA,0,"36",28.4,0
"Secure Operations (Industrial control systems)","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"36",1.65,0
"Secure Operations (Industrial control systems)","Network Security","network_security","Related",60,"36",19.75,19.75
"Secure Operations (Industrial control systems)","Hardware Security","hardware_security",NA,0,"36",19.07,0
"Secure Operations (Industrial control systems)","Applied Cryptography","applied_cryptography",NA,0,"36",1.78,0
"Secure Operations (Industrial control systems)","Cyber Physical Systems","cyber_physical_systems","Related",60,"36",11.52,11.52
"Secure Operations (Industrial control systems)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"36",19.34,0
"Identity & Access Management","Risk Management & Governance","risk_management_governance","Related",60,"36",100,60
"Identity & Access Management","Human Factors","human_factors_and_usable_security",NA,0,"36",35.53,0
"Identity & Access Management","Privacy & Online Rights","privacy_online_rights","Related",60,"36",60.08,60
"Identity & Access Management","Law & Regulation","cyber_security_law_regulation","Wider",30,"36",100,30
"Identity & Access Management","Malware & Attack Technologies","malware_attack_technologies",NA,0,"36",38.82,0
"Identity & Access Management","Adversarial Behaviours","adversarial_behaviours","Wider",30,"36",86.83,30
"Identity & Access Management","Forensics","forensics",NA,0,"36",17.97,0
"Identity & Access Management","Security Operations & Incident Management","security_operations_incident_management","Wider",30,"36",46.64,30
"Identity & Access Management","Cryptography","cryptography","Related",60,"36",3.02,3.02
"Identity & Access Management","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"36",12.48,12.48
"Identity & Access Management","Distributed Systems Security","distributed_systems_security",NA,0,"36",8.37,0
"Identity & Access Management","Formal Methods for Security","formal_methods_for_security",NA,0,"36",26.2,0
"Identity & Access Management","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Core",90,"36",35.67,35.67
"Identity & Access Management","Software Security","software_security",NA,0,"36",4.53,0
"Identity & Access Management","Web & Mobile Security","web_mobile_security","Core",90,"36",28.4,28.4
"Identity & Access Management","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"36",1.65,0
"Identity & Access Management","Network Security","network_security",NA,0,"36",19.75,0
"Identity & Access Management","Hardware Security","hardware_security",NA,0,"36",19.07,0
"Identity & Access Management","Applied Cryptography","applied_cryptography",NA,0,"36",1.78,0
"Identity & Access Management","Cyber Physical Systems","cyber_physical_systems",NA,0,"36",11.52,0
"Identity & Access Management","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"36",19.34,0
"Secure System Architecture & Design","Risk Management & Governance","risk_management_governance",NA,0,"36",100,0
"Secure System Architecture & Design","Human Factors","human_factors_and_usable_security",NA,0,"36",35.53,0
"Secure System Architecture & Design","Privacy & Online Rights","privacy_online_rights",NA,0,"36",60.08,0
"Secure System Architecture & Design","Law & Regulation","cyber_security_law_regulation",NA,0,"36",100,0
"Secure System Architecture & Design","Malware & Attack Technologies","malware_attack_technologies",NA,0,"36",38.82,0
"Secure System Architecture & Design","Adversarial Behaviours","adversarial_behaviours",NA,0,"36",86.83,0
"Secure System Architecture & Design","Forensics","forensics",NA,0,"36",17.97,0
"Secure System Architecture & Design","Security Operations & Incident Management","security_operations_incident_management",NA,0,"36",46.64,0
"Secure System Architecture & Design","Cryptography","cryptography","Related",60,"36",3.02,3.02
"Secure System Architecture & Design","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"36",12.48,12.48
"Secure System Architecture & Design","Distributed Systems Security","distributed_systems_security","Related",60,"36",8.37,8.37
"Secure System Architecture & Design","Formal Methods for Security","formal_methods_for_security",NA,0,"36",26.2,0
"Secure System Architecture & Design","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"36",35.67,0
"Secure System Architecture & Design","Software Security","software_security","Core",90,"36",4.53,4.53
"Secure System Architecture & Design","Web & Mobile Security","web_mobile_security","Related",60,"36",28.4,28.4
"Secure System Architecture & Design","Secure Software Lifecycle","secure_software_lifecycle","Core",90,"36",1.65,1.65
"Secure System Architecture & Design","Network Security","network_security","Wider",30,"36",19.75,19.75
"Secure System Architecture & Design","Hardware Security","hardware_security","Core",90,"36",19.07,19.07
"Secure System Architecture & Design","Applied Cryptography","applied_cryptography",NA,0,"36",1.78,0
"Secure System Architecture & Design","Cyber Physical Systems","cyber_physical_systems",NA,0,"36",11.52,0
"Secure System Architecture & Design","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"36",19.34,0
"Secure System Architecture & Design (Industrial Control Systems)","Risk Management & Governance","risk_management_governance",NA,0,"36",100,0
"Secure System Architecture & Design (Industrial Control Systems)","Human Factors","human_factors_and_usable_security",NA,0,"36",35.53,0
"Secure System Architecture & Design (Industrial Control Systems)","Privacy & Online Rights","privacy_online_rights",NA,0,"36",60.08,0
"Secure System Architecture & Design (Industrial Control Systems)","Law & Regulation","cyber_security_law_regulation",NA,0,"36",100,0
"Secure System Architecture & Design (Industrial Control Systems)","Malware & Attack Technologies","malware_attack_technologies",NA,0,"36",38.82,0
"Secure System Architecture & Design (Industrial Control Systems)","Adversarial Behaviours","adversarial_behaviours",NA,0,"36",86.83,0
"Secure System Architecture & Design (Industrial Control Systems)","Forensics","forensics",NA,0,"36",17.97,0
"Secure System Architecture & Design (Industrial Control Systems)","Security Operations & Incident Management","security_operations_incident_management",NA,0,"36",46.64,0
"Secure System Architecture & Design (Industrial Control Systems)","Cryptography","cryptography","Related",60,"36",3.02,3.02
"Secure System Architecture & Design (Industrial Control Systems)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"36",12.48,12.48
"Secure System Architecture & Design (Industrial Control Systems)","Distributed Systems Security","distributed_systems_security","Related",60,"36",8.37,8.37
"Secure System Architecture & Design (Industrial Control Systems)","Formal Methods for Security","formal_methods_for_security",NA,0,"36",26.2,0
"Secure System Architecture & Design (Industrial Control Systems)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"36",35.67,0
"Secure System Architecture & Design (Industrial Control Systems)","Software Security","software_security","Core",90,"36",4.53,4.53
"Secure System Architecture & Design (Industrial Control Systems)","Web & Mobile Security","web_mobile_security","Related",60,"36",28.4,28.4
"Secure System Architecture & Design (Industrial Control Systems)","Secure Software Lifecycle","secure_software_lifecycle","Core",90,"36",1.65,1.65
"Secure System Architecture & Design (Industrial Control Systems)","Network Security","network_security","Wider",30,"36",19.75,19.75
"Secure System Architecture & Design (Industrial Control Systems)","Hardware Security","hardware_security","Core",90,"36",19.07,19.07
"Secure System Architecture & Design (Industrial Control Systems)","Applied Cryptography","applied_cryptography",NA,0,"36",1.78,0
"Secure System Architecture & Design (Industrial Control Systems)","Cyber Physical Systems","cyber_physical_systems","Core",90,"36",11.52,11.52
"Secure System Architecture & Design (Industrial Control Systems)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"36",19.34,0
"Cyber Security Audit & Assurance","Risk Management & Governance","risk_management_governance","Core",90,"36",100,90
"Cyber Security Audit & Assurance","Human Factors","human_factors_and_usable_security","Related",60,"36",35.53,35.53
"Cyber Security Audit & Assurance","Privacy & Online Rights","privacy_online_rights","Wider",30,"36",60.08,30
"Cyber Security Audit & Assurance","Law & Regulation","cyber_security_law_regulation","Core",90,"36",100,90
"Cyber Security Audit & Assurance","Malware & Attack Technologies","malware_attack_technologies",NA,0,"36",38.82,0
"Cyber Security Audit & Assurance","Adversarial Behaviours","adversarial_behaviours","Wider",30,"36",86.83,30
"Cyber Security Audit & Assurance","Forensics","forensics",NA,0,"36",17.97,0
"Cyber Security Audit & Assurance","Security Operations & Incident Management","security_operations_incident_management","Related",60,"36",46.64,46.64
"Cyber Security Audit & Assurance","Cryptography","cryptography",NA,0,"36",3.02,0
"Cyber Security Audit & Assurance","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"36",12.48,0
"Cyber Security Audit & Assurance","Distributed Systems Security","distributed_systems_security",NA,0,"36",8.37,0
"Cyber Security Audit & Assurance","Formal Methods for Security","formal_methods_for_security",NA,0,"36",26.2,0
"Cyber Security Audit & Assurance","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"36",35.67,0
"Cyber Security Audit & Assurance","Software Security","software_security",NA,0,"36",4.53,0
"Cyber Security Audit & Assurance","Web & Mobile Security","web_mobile_security",NA,0,"36",28.4,0
"Cyber Security Audit & Assurance","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"36",1.65,0
"Cyber Security Audit & Assurance","Network Security","network_security",NA,0,"36",19.75,0
"Cyber Security Audit & Assurance","Hardware Security","hardware_security",NA,0,"36",19.07,0
"Cyber Security Audit & Assurance","Applied Cryptography","applied_cryptography",NA,0,"36",1.78,0
"Cyber Security Audit & Assurance","Cyber Physical Systems","cyber_physical_systems",NA,0,"36",11.52,0
"Cyber Security Audit & Assurance","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"36",19.34,0
"Data Protection & Privacy","Risk Management & Governance","risk_management_governance","Related",60,"36",100,60
"Data Protection & Privacy","Human Factors","human_factors_and_usable_security","Wider",30,"36",35.53,30
"Data Protection & Privacy","Privacy & Online Rights","privacy_online_rights","Core",90,"36",60.08,60.08
"Data Protection & Privacy","Law & Regulation","cyber_security_law_regulation","Core",90,"36",100,90
"Data Protection & Privacy","Malware & Attack Technologies","malware_attack_technologies",NA,0,"36",38.82,0
"Data Protection & Privacy","Adversarial Behaviours","adversarial_behaviours",NA,0,"36",86.83,0
"Data Protection & Privacy","Forensics","forensics",NA,0,"36",17.97,0
"Data Protection & Privacy","Security Operations & Incident Management","security_operations_incident_management",NA,0,"36",46.64,0
"Data Protection & Privacy","Cryptography","cryptography",NA,0,"36",3.02,0
"Data Protection & Privacy","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"36",12.48,0
"Data Protection & Privacy","Distributed Systems Security","distributed_systems_security",NA,0,"36",8.37,0
"Data Protection & Privacy","Formal Methods for Security","formal_methods_for_security",NA,0,"36",26.2,0
"Data Protection & Privacy","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Related",60,"36",35.67,35.67
"Data Protection & Privacy","Software Security","software_security",NA,0,"36",4.53,0
"Data Protection & Privacy","Web & Mobile Security","web_mobile_security",NA,0,"36",28.4,0
"Data Protection & Privacy","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"36",1.65,0
"Data Protection & Privacy","Network Security","network_security",NA,0,"36",19.75,0
"Data Protection & Privacy","Hardware Security","hardware_security",NA,0,"36",19.07,0
"Data Protection & Privacy","Applied Cryptography","applied_cryptography",NA,0,"36",1.78,0
"Data Protection & Privacy","Cyber Physical Systems","cyber_physical_systems",NA,0,"36",11.52,0
"Data Protection & Privacy","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"36",19.34,0
"Secure System Development","Risk Management & Governance","risk_management_governance",NA,0,"36",100,0
"Secure System Development","Human Factors","human_factors_and_usable_security",NA,0,"36",35.53,0
"Secure System Development","Privacy & Online Rights","privacy_online_rights",NA,0,"36",60.08,0
"Secure System Development","Law & Regulation","cyber_security_law_regulation",NA,0,"36",100,0
"Secure System Development","Malware & Attack Technologies","malware_attack_technologies",NA,0,"36",38.82,0
"Secure System Development","Adversarial Behaviours","adversarial_behaviours",NA,0,"36",86.83,0
"Secure System Development","Forensics","forensics",NA,0,"36",17.97,0
"Secure System Development","Security Operations & Incident Management","security_operations_incident_management",NA,0,"36",46.64,0
"Secure System Development","Cryptography","cryptography","Related",60,"36",3.02,3.02
"Secure System Development","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"36",12.48,12.48
"Secure System Development","Distributed Systems Security","distributed_systems_security","Related",60,"36",8.37,8.37
"Secure System Development","Formal Methods for Security","formal_methods_for_security",NA,0,"36",26.2,0
"Secure System Development","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"36",35.67,0
"Secure System Development","Software Security","software_security","Core",90,"36",4.53,4.53
"Secure System Development","Web & Mobile Security","web_mobile_security","Related",60,"36",28.4,28.4
"Secure System Development","Secure Software Lifecycle","secure_software_lifecycle","Core",90,"36",1.65,1.65
"Secure System Development","Network Security","network_security","Wider",30,"36",19.75,19.75
"Secure System Development","Hardware Security","hardware_security","Core",90,"36",19.07,19.07
"Secure System Development","Applied Cryptography","applied_cryptography",NA,0,"36",1.78,0
"Secure System Development","Cyber Physical Systems","cyber_physical_systems",NA,0,"36",11.52,0
"Secure System Development","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"36",19.34,0
"Secure System Development (Industrial Control Systems)","Risk Management & Governance","risk_management_governance",NA,0,"36",100,0
"Secure System Development (Industrial Control Systems)","Human Factors","human_factors_and_usable_security",NA,0,"36",35.53,0
"Secure System Development (Industrial Control Systems)","Privacy & Online Rights","privacy_online_rights",NA,0,"36",60.08,0
"Secure System Development (Industrial Control Systems)","Law & Regulation","cyber_security_law_regulation",NA,0,"36",100,0
"Secure System Development (Industrial Control Systems)","Malware & Attack Technologies","malware_attack_technologies",NA,0,"36",38.82,0
"Secure System Development (Industrial Control Systems)","Adversarial Behaviours","adversarial_behaviours",NA,0,"36",86.83,0
"Secure System Development (Industrial Control Systems)","Forensics","forensics",NA,0,"36",17.97,0
"Secure System Development (Industrial Control Systems)","Security Operations & Incident Management","security_operations_incident_management",NA,0,"36",46.64,0
"Secure System Development (Industrial Control Systems)","Cryptography","cryptography","Related",60,"36",3.02,3.02
"Secure System Development (Industrial Control Systems)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"36",12.48,12.48
"Secure System Development (Industrial Control Systems)","Distributed Systems Security","distributed_systems_security","Related",60,"36",8.37,8.37
"Secure System Development (Industrial Control Systems)","Formal Methods for Security","formal_methods_for_security",NA,0,"36",26.2,0
"Secure System Development (Industrial Control Systems)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"36",35.67,0
"Secure System Development (Industrial Control Systems)","Software Security","software_security","Core",90,"36",4.53,4.53
"Secure System Development (Industrial Control Systems)","Web & Mobile Security","web_mobile_security","Related",60,"36",28.4,28.4
"Secure System Development (Industrial Control Systems)","Secure Software Lifecycle","secure_software_lifecycle","Core",90,"36",1.65,1.65
"Secure System Development (Industrial Control Systems)","Network Security","network_security","Wider",30,"36",19.75,19.75
"Secure System Development (Industrial Control Systems)","Hardware Security","hardware_security","Core",90,"36",19.07,19.07
"Secure System Development (Industrial Control Systems)","Applied Cryptography","applied_cryptography",NA,0,"36",1.78,0
"Secure System Development (Industrial Control Systems)","Cyber Physical Systems","cyber_physical_systems","Core",90,"36",11.52,11.52
"Secure System Development (Industrial Control Systems)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"36",19.34,0
"Cyber Security Governance & Risk Management","Risk Management & Governance","risk_management_governance","Core",90,"36",100,90
"Cyber Security Governance & Risk Management","Human Factors","human_factors_and_usable_security","Related",60,"36",35.53,35.53
"Cyber Security Governance & Risk Management","Privacy & Online Rights","privacy_online_rights",NA,0,"36",60.08,0
"Cyber Security Governance & Risk Management","Law & Regulation","cyber_security_law_regulation","Related",60,"36",100,60
"Cyber Security Governance & Risk Management","Malware & Attack Technologies","malware_attack_technologies",NA,0,"36",38.82,0
"Cyber Security Governance & Risk Management","Adversarial Behaviours","adversarial_behaviours",NA,0,"36",86.83,0
"Cyber Security Governance & Risk Management","Forensics","forensics",NA,0,"36",17.97,0
"Cyber Security Governance & Risk Management","Security Operations & Incident Management","security_operations_incident_management","Wider",30,"36",46.64,30
"Cyber Security Governance & Risk Management","Cryptography","cryptography",NA,0,"36",3.02,0
"Cyber Security Governance & Risk Management","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"36",12.48,0
"Cyber Security Governance & Risk Management","Distributed Systems Security","distributed_systems_security",NA,0,"36",8.37,0
"Cyber Security Governance & Risk Management","Formal Methods for Security","formal_methods_for_security",NA,0,"36",26.2,0
"Cyber Security Governance & Risk Management","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"36",35.67,0
"Cyber Security Governance & Risk Management","Software Security","software_security",NA,0,"36",4.53,0
"Cyber Security Governance & Risk Management","Web & Mobile Security","web_mobile_security",NA,0,"36",28.4,0
"Cyber Security Governance & Risk Management","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"36",1.65,0
"Cyber Security Governance & Risk Management","Network Security","network_security",NA,0,"36",19.75,0
"Cyber Security Governance & Risk Management","Hardware Security","hardware_security",NA,0,"36",19.07,0
"Cyber Security Governance & Risk Management","Applied Cryptography","applied_cryptography",NA,0,"36",1.78,0
"Cyber Security Governance & Risk Management","Cyber Physical Systems","cyber_physical_systems",NA,0,"36",11.52,0
"Cyber Security Governance & Risk Management","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"36",19.34,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Risk Management & Governance","risk_management_governance","Core",90,"36",100,90
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Human Factors","human_factors_and_usable_security","Related",60,"36",35.53,35.53
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Privacy & Online Rights","privacy_online_rights",NA,0,"36",60.08,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Law & Regulation","cyber_security_law_regulation","Related",60,"36",100,60
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Malware & Attack Technologies","malware_attack_technologies",NA,0,"36",38.82,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Adversarial Behaviours","adversarial_behaviours",NA,0,"36",86.83,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Forensics","forensics",NA,0,"36",17.97,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Security Operations & Incident Management","security_operations_incident_management","Wider",30,"36",46.64,30
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Cryptography","cryptography",NA,0,"36",3.02,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"36",12.48,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Distributed Systems Security","distributed_systems_security",NA,0,"36",8.37,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Formal Methods for Security","formal_methods_for_security",NA,0,"36",26.2,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"36",35.67,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Software Security","software_security",NA,0,"36",4.53,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Web & Mobile Security","web_mobile_security",NA,0,"36",28.4,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"36",1.65,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Network Security","network_security",NA,0,"36",19.75,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Hardware Security","hardware_security",NA,0,"36",19.07,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Applied Cryptography","applied_cryptography",NA,0,"36",1.78,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Cyber Physical Systems","cyber_physical_systems","Related",60,"36",11.52,11.52
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"36",19.34,0
"Digital Forensics","Risk Management & Governance","risk_management_governance",NA,0,"37",82.44,0
"Digital Forensics","Human Factors","human_factors_and_usable_security",NA,0,"37",27.85,0
"Digital Forensics","Privacy & Online Rights","privacy_online_rights",NA,0,"37",39.64,0
"Digital Forensics","Law & Regulation","cyber_security_law_regulation","Core",90,"37",69.82,69.82
"Digital Forensics","Malware & Attack Technologies","malware_attack_technologies",NA,0,"37",30.59,0
"Digital Forensics","Adversarial Behaviours","adversarial_behaviours","Related",60,"37",16.6,16.6
"Digital Forensics","Forensics","forensics","Core",90,"37",11.66,11.66
"Digital Forensics","Security Operations & Incident Management","security_operations_incident_management","Related",60,"37",67.22,60
"Digital Forensics","Cryptography","cryptography",NA,0,"37",42.8,0
"Digital Forensics","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"37",15.36,0
