"","scenario_id","permutation","threshold_sum","values_sum","alignment_index","n_permutations"
"15",1,"Cryptography & Communications Security (Cryptographer), Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design",1410,0,0,3
"16",1,"Cryptography & Communications Security (Cryptographer), Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design (Industrial Control Systems)",1500,0,0,3
"17",1,"Cryptography & Communications Security (Cryptographer), Cryptography & Communications Security (Secure Communications Operator), Secure System Development",1410,0,0,3
"18",1,"Cryptography & Communications Security (Cryptographer), Cryptography & Communications Security (Secure Communications Operator), Secure System Development (Industrial Control Systems)",1500,0,0,3
"19",1,"Cryptography & Communications Security (Cryptographer), Cryptography & Communications Security (Secure Communications Operator), Security Testing",1380,120,0.0869565217391304,3
"20",1,"Cryptography & Communications Security (Cryptographer), Cryptography & Communications Security (Secure Communications Operator), Vulnerability Management",1260,120,0.0952380952380952,3
"21",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management",1050,30,0.0285714285714286,3
"22",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management (Industrial Control Systems)",1110,30,0.027027027027027,3
"23",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance, Cyber Security Management",1680,120,0.0714285714285714,3
"24",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance, Cyber Threat Intelligence",1230,240,0.195121951219512,3
"25",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance, Data Protection & Privacy",1140,30,0.0263157894736842,3
"26",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance, Digital Forensics",1290,140.21,0.10868992248062,3
"27",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance, Digital Forensics (Industrial Control Systems)",1380,140.21,0.101601449275362,3
"28",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance, Identity & Access Management",1320,60,0.0454545454545455,3
"29",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance, Incident response",1140,180,0.157894736842105,3
"30",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance, Incident response (Industrial Control Systems)",1230,180,0.146341463414634,3
"31",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance, Network Monitoring & Intrusion Detection",1080,120,0.111111111111111,3
"32",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance, Secure Operations",1230,90,0.0731707317073171,3
"33",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance, Secure Operations (Industrial control systems)",1290,90,0.0697674418604651,3
"34",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance, Secure System Architecture & Design",1350,30,0.0222222222222222,3
"35",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance, Secure System Architecture & Design (Industrial Control Systems)",1440,30,0.0208333333333333,3
"36",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance, Secure System Development",1350,30,0.0222222222222222,3
"37",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance, Secure System Development (Industrial Control Systems)",1440,30,0.0208333333333333,3
"38",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance, Security Testing",1320,150,0.113636363636364,3
"39",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance, Vulnerability Management",1200,150,0.125,3
"40",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management, Cyber Security Governance & Risk Management (Industrial Control Systems)",990,0,0,3
"41",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management, Cyber Security Management",1560,90,0.0576923076923077,3
"42",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management, Cyber Threat Intelligence",1110,210,0.189189189189189,3
"43",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management, Data Protection & Privacy",1020,0,0,3
"44",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management, Digital Forensics",1170,110.21,0.0941965811965812,3
"45",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management, Digital Forensics (Industrial Control Systems)",1260,110.21,0.087468253968254,3
"46",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management, Identity & Access Management",1200,30,0.025,3
"47",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management, Incident response",1020,150,0.147058823529412,3
"48",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management, Incident response (Industrial Control Systems)",1110,150,0.135135135135135,3
"49",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management, Network Monitoring & Intrusion Detection",960,90,0.09375,3
"50",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management, Secure Operations",1110,60,0.0540540540540541,3
"51",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management, Secure Operations (Industrial control systems)",1170,60,0.0512820512820513,3
"52",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management, Secure System Architecture & Design",1230,0,0,3
"53",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management, Secure System Architecture & Design (Industrial Control Systems)",1320,0,0,3
"54",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management, Secure System Development",1230,0,0,3
"55",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management, Secure System Development (Industrial Control Systems)",1320,0,0,3
"56",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management, Security Testing",1200,120,0.1,3
"57",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management, Vulnerability Management",1080,120,0.111111111111111,3
"58",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems), Cyber Security Management",1620,90,0.0555555555555556,3
"59",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems), Cyber Threat Intelligence",1170,210,0.17948717948718,3
"60",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems), Data Protection & Privacy",1080,0,0,3
"61",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems), Digital Forensics",1230,110.21,0.0896016260162602,3
"62",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems), Digital Forensics (Industrial Control Systems)",1320,110.21,0.0834924242424242,3
"63",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems), Identity & Access Management",1260,30,0.0238095238095238,3
"64",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems), Incident response",1080,150,0.138888888888889,3
"65",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems), Incident response (Industrial Control Systems)",1170,150,0.128205128205128,3
"66",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems), Network Monitoring & Intrusion Detection",1020,90,0.0882352941176471,3
"67",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems), Secure Operations",1170,60,0.0512820512820513,3
"68",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems), Secure Operations (Industrial control systems)",1230,60,0.048780487804878,3
"69",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Architecture & Design",1290,0,0,3
"70",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",1380,0,0,3
"71",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Development",1290,0,0,3
"72",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Development (Industrial Control Systems)",1380,0,0,3
"73",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems), Security Testing",1260,120,0.0952380952380952,3
"74",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems), Vulnerability Management",1140,120,0.105263157894737,3
"75",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Management, Cyber Threat Intelligence",1740,300,0.172413793103448,3
"76",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Management, Data Protection & Privacy",1650,90,0.0545454545454545,3
"77",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Management, Digital Forensics",1800,200.21,0.111227777777778,3
"78",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Management, Digital Forensics (Industrial Control Systems)",1890,200.21,0.105931216931217,3
"79",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Management, Identity & Access Management",1830,120,0.0655737704918033,3
"80",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Management, Incident response",1650,240,0.145454545454545,3
"81",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Management, Incident response (Industrial Control Systems)",1740,240,0.137931034482759,3
"82",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Management, Network Monitoring & Intrusion Detection",1590,180,0.113207547169811,3
"83",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Management, Secure Operations",1740,150,0.0862068965517241,3
"84",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Management, Secure Operations (Industrial control systems)",1800,150,0.0833333333333333,3
"85",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Management, Secure System Architecture & Design",1860,90,0.0483870967741935,3
"86",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Management, Secure System Architecture & Design (Industrial Control Systems)",1950,90,0.0461538461538462,3
"87",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Management, Secure System Development",1860,90,0.0483870967741935,3
"88",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Management, Secure System Development (Industrial Control Systems)",1950,90,0.0461538461538462,3
"89",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Management, Security Testing",1830,210,0.114754098360656,3
"90",1,"Cryptography & Communications Security (Cryptographer), Cyber Security Management, Vulnerability Management",1710,210,0.12280701754386,3
"91",1,"Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence, Data Protection & Privacy",1200,210,0.175,3
"92",1,"Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence, Digital Forensics",1350,320.21,0.237192592592593,3
"93",1,"Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence, Digital Forensics (Industrial Control Systems)",1440,320.21,0.222368055555556,3
"94",1,"Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence, Identity & Access Management",1380,240,0.173913043478261,3
"95",1,"Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence, Incident response",1200,360,0.3,3
"96",1,"Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence, Incident response (Industrial Control Systems)",1290,360,0.27906976744186,3
"97",1,"Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence, Network Monitoring & Intrusion Detection",1140,300,0.263157894736842,3
"98",1,"Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence, Secure Operations",1290,270,0.209302325581395,3
"99",1,"Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence, Secure Operations (Industrial control systems)",1350,270,0.2,3
"100",1,"Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence, Secure System Architecture & Design",1410,210,0.148936170212766,3
"101",1,"Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence, Secure System Architecture & Design (Industrial Control Systems)",1500,210,0.14,3
"102",1,"Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence, Secure System Development",1410,210,0.148936170212766,3
"103",1,"Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence, Secure System Development (Industrial Control Systems)",1500,210,0.14,3
"104",1,"Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence, Security Testing",1380,330,0.239130434782609,3
"105",1,"Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence, Vulnerability Management",1260,330,0.261904761904762,3
"106",1,"Cryptography & Communications Security (Cryptographer), Data Protection & Privacy, Digital Forensics",1260,110.21,0.087468253968254,3
"107",1,"Cryptography & Communications Security (Cryptographer), Data Protection & Privacy, Digital Forensics (Industrial Control Systems)",1350,110.21,0.081637037037037,3
"108",1,"Cryptography & Communications Security (Cryptographer), Data Protection & Privacy, Identity & Access Management",1290,30,0.0232558139534884,3
"109",1,"Cryptography & Communications Security (Cryptographer), Data Protection & Privacy, Incident response",1110,150,0.135135135135135,3
"110",1,"Cryptography & Communications Security (Cryptographer), Data Protection & Privacy, Incident response (Industrial Control Systems)",1200,150,0.125,3
"111",1,"Cryptography & Communications Security (Cryptographer), Data Protection & Privacy, Network Monitoring & Intrusion Detection",1050,90,0.0857142857142857,3
"112",1,"Cryptography & Communications Security (Cryptographer), Data Protection & Privacy, Secure Operations",1200,60,0.05,3
"113",1,"Cryptography & Communications Security (Cryptographer), Data Protection & Privacy, Secure Operations (Industrial control systems)",1260,60,0.0476190476190476,3
"114",1,"Cryptography & Communications Security (Cryptographer), Data Protection & Privacy, Secure System Architecture & Design",1320,0,0,3
"115",1,"Cryptography & Communications Security (Cryptographer), Data Protection & Privacy, Secure System Architecture & Design (Industrial Control Systems)",1410,0,0,3
"116",1,"Cryptography & Communications Security (Cryptographer), Data Protection & Privacy, Secure System Development",1320,0,0,3
"117",1,"Cryptography & Communications Security (Cryptographer), Data Protection & Privacy, Secure System Development (Industrial Control Systems)",1410,0,0,3
"118",1,"Cryptography & Communications Security (Cryptographer), Data Protection & Privacy, Security Testing",1290,120,0.0930232558139535,3
"119",1,"Cryptography & Communications Security (Cryptographer), Data Protection & Privacy, Vulnerability Management",1170,120,0.102564102564103,3
"120",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics, Digital Forensics (Industrial Control Systems)",1500,220.42,0.146946666666667,3
"121",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics, Identity & Access Management",1440,140.21,0.0973680555555556,3
"122",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics, Incident response",1260,260.21,0.206515873015873,3
"123",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics, Incident response (Industrial Control Systems)",1350,260.21,0.192748148148148,3
"124",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics, Network Monitoring & Intrusion Detection",1200,200.21,0.166841666666667,3
"125",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics, Secure Operations",1350,170.21,0.126081481481481,3
"126",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics, Secure Operations (Industrial control systems)",1410,170.21,0.120716312056738,3
"127",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics, Secure System Architecture & Design",1470,110.21,0.0749727891156463,3
"128",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics, Secure System Architecture & Design (Industrial Control Systems)",1560,110.21,0.0706474358974359,3
"129",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics, Secure System Development",1470,110.21,0.0749727891156463,3
"130",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics, Secure System Development (Industrial Control Systems)",1560,110.21,0.0706474358974359,3
"131",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics, Security Testing",1440,230.21,0.159868055555556,3
"132",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics, Vulnerability Management",1320,230.21,0.174401515151515,3
"133",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics (Industrial Control Systems), Identity & Access Management",1530,140.21,0.091640522875817,3
"134",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics (Industrial Control Systems), Incident response",1350,260.21,0.192748148148148,3
"135",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics (Industrial Control Systems), Incident response (Industrial Control Systems)",1440,260.21,0.180701388888889,3
"136",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics (Industrial Control Systems), Network Monitoring & Intrusion Detection",1290,200.21,0.155201550387597,3
"137",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics (Industrial Control Systems), Secure Operations",1440,170.21,0.118201388888889,3
"138",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics (Industrial Control Systems), Secure Operations (Industrial control systems)",1500,170.21,0.113473333333333,3
"139",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics (Industrial Control Systems), Secure System Architecture & Design",1560,110.21,0.0706474358974359,3
"140",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",1650,110.21,0.0667939393939394,3
"141",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics (Industrial Control Systems), Secure System Development",1560,110.21,0.0706474358974359,3
"142",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics (Industrial Control Systems), Secure System Development (Industrial Control Systems)",1650,110.21,0.0667939393939394,3
"143",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics (Industrial Control Systems), Security Testing",1530,230.21,0.150464052287582,3
"144",1,"Cryptography & Communications Security (Cryptographer), Digital Forensics (Industrial Control Systems), Vulnerability Management",1410,230.21,0.163269503546099,3
"145",1,"Cryptography & Communications Security (Cryptographer), Identity & Access Management, Incident response",1290,180,0.13953488372093,3
"146",1,"Cryptography & Communications Security (Cryptographer), Identity & Access Management, Incident response (Industrial Control Systems)",1380,180,0.130434782608696,3
"147",1,"Cryptography & Communications Security (Cryptographer), Identity & Access Management, Network Monitoring & Intrusion Detection",1230,120,0.0975609756097561,3
"148",1,"Cryptography & Communications Security (Cryptographer), Identity & Access Management, Secure Operations",1380,90,0.0652173913043478,3
"149",1,"Cryptography & Communications Security (Cryptographer), Identity & Access Management, Secure Operations (Industrial control systems)",1440,90,0.0625,3
"150",1,"Cryptography & Communications Security (Cryptographer), Identity & Access Management, Secure System Architecture & Design",1500,30,0.02,3
"151",1,"Cryptography & Communications Security (Cryptographer), Identity & Access Management, Secure System Architecture & Design (Industrial Control Systems)",1590,30,0.0188679245283019,3
"152",1,"Cryptography & Communications Security (Cryptographer), Identity & Access Management, Secure System Development",1500,30,0.02,3
"153",1,"Cryptography & Communications Security (Cryptographer), Identity & Access Management, Secure System Development (Industrial Control Systems)",1590,30,0.0188679245283019,3
"154",1,"Cryptography & Communications Security (Cryptographer), Identity & Access Management, Security Testing",1470,150,0.102040816326531,3
"155",1,"Cryptography & Communications Security (Cryptographer), Identity & Access Management, Vulnerability Management",1350,150,0.111111111111111,3
"156",1,"Cryptography & Communications Security (Cryptographer), Incident response, Incident response (Industrial Control Systems)",1200,300,0.25,3
"157",1,"Cryptography & Communications Security (Cryptographer), Incident response, Network Monitoring & Intrusion Detection",1050,240,0.228571428571429,3
"158",1,"Cryptography & Communications Security (Cryptographer), Incident response, Secure Operations",1200,210,0.175,3
"159",1,"Cryptography & Communications Security (Cryptographer), Incident response, Secure Operations (Industrial control systems)",1260,210,0.166666666666667,3
"160",1,"Cryptography & Communications Security (Cryptographer), Incident response, Secure System Architecture & Design",1320,150,0.113636363636364,3
"161",1,"Cryptography & Communications Security (Cryptographer), Incident response, Secure System Architecture & Design (Industrial Control Systems)",1410,150,0.106382978723404,3
"162",1,"Cryptography & Communications Security (Cryptographer), Incident response, Secure System Development",1320,150,0.113636363636364,3
"163",1,"Cryptography & Communications Security (Cryptographer), Incident response, Secure System Development (Industrial Control Systems)",1410,150,0.106382978723404,3
"164",1,"Cryptography & Communications Security (Cryptographer), Incident response, Security Testing",1290,270,0.209302325581395,3
"165",1,"Cryptography & Communications Security (Cryptographer), Incident response, Vulnerability Management",1170,270,0.230769230769231,3
"166",1,"Cryptography & Communications Security (Cryptographer), Incident response (Industrial Control Systems), Network Monitoring & Intrusion Detection",1140,240,0.210526315789474,3
"167",1,"Cryptography & Communications Security (Cryptographer), Incident response (Industrial Control Systems), Secure Operations",1290,210,0.162790697674419,3
"168",1,"Cryptography & Communications Security (Cryptographer), Incident response (Industrial Control Systems), Secure Operations (Industrial control systems)",1350,210,0.155555555555556,3
"169",1,"Cryptography & Communications Security (Cryptographer), Incident response (Industrial Control Systems), Secure System Architecture & Design",1410,150,0.106382978723404,3
"170",1,"Cryptography & Communications Security (Cryptographer), Incident response (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",1500,150,0.1,3
"171",1,"Cryptography & Communications Security (Cryptographer), Incident response (Industrial Control Systems), Secure System Development",1410,150,0.106382978723404,3
"172",1,"Cryptography & Communications Security (Cryptographer), Incident response (Industrial Control Systems), Secure System Development (Industrial Control Systems)",1500,150,0.1,3
"173",1,"Cryptography & Communications Security (Cryptographer), Incident response (Industrial Control Systems), Security Testing",1380,270,0.195652173913043,3
"174",1,"Cryptography & Communications Security (Cryptographer), Incident response (Industrial Control Systems), Vulnerability Management",1260,270,0.214285714285714,3
"175",1,"Cryptography & Communications Security (Cryptographer), Network Monitoring & Intrusion Detection, Secure Operations",1140,150,0.131578947368421,3
"176",1,"Cryptography & Communications Security (Cryptographer), Network Monitoring & Intrusion Detection, Secure Operations (Industrial control systems)",1200,150,0.125,3
"177",1,"Cryptography & Communications Security (Cryptographer), Network Monitoring & Intrusion Detection, Secure System Architecture & Design",1260,90,0.0714285714285714,3
"178",1,"Cryptography & Communications Security (Cryptographer), Network Monitoring & Intrusion Detection, Secure System Architecture & Design (Industrial Control Systems)",1350,90,0.0666666666666667,3
"179",1,"Cryptography & Communications Security (Cryptographer), Network Monitoring & Intrusion Detection, Secure System Development",1260,90,0.0714285714285714,3
"180",1,"Cryptography & Communications Security (Cryptographer), Network Monitoring & Intrusion Detection, Secure System Development (Industrial Control Systems)",1350,90,0.0666666666666667,3
"181",1,"Cryptography & Communications Security (Cryptographer), Network Monitoring & Intrusion Detection, Security Testing",1230,210,0.170731707317073,3
"182",1,"Cryptography & Communications Security (Cryptographer), Network Monitoring & Intrusion Detection, Vulnerability Management",1110,210,0.189189189189189,3
"183",1,"Cryptography & Communications Security (Cryptographer), Secure Operations, Secure Operations (Industrial control systems)",1350,120,0.0888888888888889,3
"184",1,"Cryptography & Communications Security (Cryptographer), Secure Operations, Secure System Architecture & Design",1410,60,0.0425531914893617,3
"185",1,"Cryptography & Communications Security (Cryptographer), Secure Operations, Secure System Architecture & Design (Industrial Control Systems)",1500,60,0.04,3
"186",1,"Cryptography & Communications Security (Cryptographer), Secure Operations, Secure System Development",1410,60,0.0425531914893617,3
"187",1,"Cryptography & Communications Security (Cryptographer), Secure Operations, Secure System Development (Industrial Control Systems)",1500,60,0.04,3
"188",1,"Cryptography & Communications Security (Cryptographer), Secure Operations, Security Testing",1380,180,0.130434782608696,3
"189",1,"Cryptography & Communications Security (Cryptographer), Secure Operations, Vulnerability Management",1260,180,0.142857142857143,3
"190",1,"Cryptography & Communications Security (Cryptographer), Secure Operations (Industrial control systems), Secure System Architecture & Design",1470,60,0.0408163265306122,3
"191",1,"Cryptography & Communications Security (Cryptographer), Secure Operations (Industrial control systems), Secure System Architecture & Design (Industrial Control Systems)",1560,60,0.0384615384615385,3
"192",1,"Cryptography & Communications Security (Cryptographer), Secure Operations (Industrial control systems), Secure System Development",1470,60,0.0408163265306122,3
"193",1,"Cryptography & Communications Security (Cryptographer), Secure Operations (Industrial control systems), Secure System Development (Industrial Control Systems)",1560,60,0.0384615384615385,3
"194",1,"Cryptography & Communications Security (Cryptographer), Secure Operations (Industrial control systems), Security Testing",1440,180,0.125,3
"195",1,"Cryptography & Communications Security (Cryptographer), Secure Operations (Industrial control systems), Vulnerability Management",1320,180,0.136363636363636,3
"196",1,"Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design, Secure System Architecture & Design (Industrial Control Systems)",1620,0,0,3
"197",1,"Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design, Secure System Development",1530,0,0,3
"198",1,"Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design, Secure System Development (Industrial Control Systems)",1620,0,0,3
"199",1,"Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design, Security Testing",1500,120,0.08,3
"200",1,"Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design, Vulnerability Management",1380,120,0.0869565217391304,3
"201",1,"Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design (Industrial Control Systems), Secure System Development",1620,0,0,3
"202",1,"Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design (Industrial Control Systems), Secure System Development (Industrial Control Systems)",1710,0,0,3
"203",1,"Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design (Industrial Control Systems), Security Testing",1590,120,0.0754716981132075,3
"204",1,"Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design (Industrial Control Systems), Vulnerability Management",1470,120,0.0816326530612245,3
"205",1,"Cryptography & Communications Security (Cryptographer), Secure System Development, Secure System Development (Industrial Control Systems)",1620,0,0,3
"206",1,"Cryptography & Communications Security (Cryptographer), Secure System Development, Security Testing",1500,120,0.08,3
"207",1,"Cryptography & Communications Security (Cryptographer), Secure System Development, Vulnerability Management",1380,120,0.0869565217391304,3
"208",1,"Cryptography & Communications Security (Cryptographer), Secure System Development (Industrial Control Systems), Security Testing",1590,120,0.0754716981132075,3
"209",1,"Cryptography & Communications Security (Cryptographer), Secure System Development (Industrial Control Systems), Vulnerability Management",1470,120,0.0816326530612245,3
