"","scenario_id","permutation","threshold_sum","values_sum","alignment_index","n_permutations"
"2259",10,"Incident response, Secure Operations (Industrial control systems)",810,480.5,0.59320987654321,2
"2260",10,"Incident response, Secure System Architecture & Design",870,360.37,0.414218390804598,2
"2261",10,"Incident response, Secure System Architecture & Design (Industrial Control Systems)",960,450.37,0.469135416666667,2
"2262",10,"Incident response, Secure System Development",870,360.37,0.414218390804598,2
"2263",10,"Incident response, Secure System Development (Industrial Control Systems)",960,450.37,0.469135416666667,2
"2264",10,"Incident response, Security Testing",840,413.24,0.491952380952381,2
"2265",10,"Incident response, Vulnerability Management",720,389.09,0.540402777777778,2
"2266",10,"Incident response (Industrial Control Systems), Network Monitoring & Intrusion Detection",690,434.73,0.63004347826087,2
"2267",10,"Incident response (Industrial Control Systems), Secure Operations",840,510.5,0.607738095238095,2
"2268",10,"Incident response (Industrial Control Systems), Secure Operations (Industrial control systems)",900,570.5,0.633888888888889,2
"2269",10,"Incident response (Industrial Control Systems), Secure System Architecture & Design",960,450.37,0.469135416666667,2
"2270",10,"Incident response (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",1050,540.37,0.514638095238095,2
"2271",10,"Incident response (Industrial Control Systems), Secure System Development",960,450.37,0.469135416666667,2
"2272",10,"Incident response (Industrial Control Systems), Secure System Development (Industrial Control Systems)",1050,540.37,0.514638095238095,2
"2273",10,"Incident response (Industrial Control Systems), Security Testing",930,503.24,0.541118279569892,2
"2274",10,"Incident response (Industrial Control Systems), Vulnerability Management",810,479.09,0.591469135802469,2
"2275",10,"Network Monitoring & Intrusion Detection, Secure Operations",690,401.89,0.582449275362319,2
"2276",10,"Network Monitoring & Intrusion Detection, Secure Operations (Industrial control systems)",750,461.89,0.615853333333333,2
"2277",10,"Network Monitoring & Intrusion Detection, Secure System Architecture & Design",810,341.76,0.421925925925926,2
"2278",10,"Network Monitoring & Intrusion Detection, Secure System Architecture & Design (Industrial Control Systems)",900,431.76,0.479733333333333,2
"2279",10,"Network Monitoring & Intrusion Detection, Secure System Development",810,341.76,0.421925925925926,2
"2280",10,"Network Monitoring & Intrusion Detection, Secure System Development (Industrial Control Systems)",900,431.76,0.479733333333333,2
"2281",10,"Network Monitoring & Intrusion Detection, Security Testing",780,394.63,0.505935897435897,2
"2282",10,"Network Monitoring & Intrusion Detection, Vulnerability Management",660,370.48,0.561333333333333,2
"2283",10,"Secure Operations, Secure Operations (Industrial control systems)",900,537.66,0.5974,2
"2284",10,"Secure Operations, Secure System Architecture & Design",960,417.53,0.434927083333333,2
"2285",10,"Secure Operations, Secure System Architecture & Design (Industrial Control Systems)",1050,507.53,0.483361904761905,2
"2286",10,"Secure Operations, Secure System Development",960,417.53,0.434927083333333,2
"2287",10,"Secure Operations, Secure System Development (Industrial Control Systems)",1050,507.53,0.483361904761905,2
"2288",10,"Secure Operations, Security Testing",930,470.4,0.505806451612903,2
"2289",10,"Secure Operations, Vulnerability Management",810,446.25,0.550925925925926,2
"2290",10,"Secure Operations (Industrial control systems), Secure System Architecture & Design",1020,477.53,0.468166666666667,2
"2291",10,"Secure Operations (Industrial control systems), Secure System Architecture & Design (Industrial Control Systems)",1110,567.53,0.511288288288288,2
"2292",10,"Secure Operations (Industrial control systems), Secure System Development",1020,477.53,0.468166666666667,2
"2293",10,"Secure Operations (Industrial control systems), Secure System Development (Industrial Control Systems)",1110,567.53,0.511288288288288,2
"2294",10,"Secure Operations (Industrial control systems), Security Testing",990,530.4,0.535757575757576,2
"2295",10,"Secure Operations (Industrial control systems), Vulnerability Management",870,506.25,0.581896551724138,2
"2296",10,"Secure System Architecture & Design, Secure System Architecture & Design (Industrial Control Systems)",1170,447.4,0.382393162393162,2
"2297",10,"Secure System Architecture & Design, Secure System Development",1080,357.4,0.330925925925926,2
"2298",10,"Secure System Architecture & Design, Secure System Development (Industrial Control Systems)",1170,447.4,0.382393162393162,2
"2299",10,"Secure System Architecture & Design, Security Testing",1050,410.27,0.390733333333333,2
"2300",10,"Secure System Architecture & Design, Vulnerability Management",930,386.12,0.415182795698925,2
"2301",10,"Secure System Architecture & Design (Industrial Control Systems), Secure System Development",1170,447.4,0.382393162393162,2
"2302",10,"Secure System Architecture & Design (Industrial Control Systems), Secure System Development (Industrial Control Systems)",1260,537.4,0.426507936507937,2
"2303",10,"Secure System Architecture & Design (Industrial Control Systems), Security Testing",1140,500.27,0.438833333333333,2
"2304",10,"Secure System Architecture & Design (Industrial Control Systems), Vulnerability Management",1020,476.12,0.46678431372549,2
"2305",10,"Secure System Development, Secure System Development (Industrial Control Systems)",1170,447.4,0.382393162393162,2
"2306",10,"Secure System Development, Security Testing",1050,410.27,0.390733333333333,2
"2307",10,"Secure System Development, Vulnerability Management",930,386.12,0.415182795698925,2
"2308",10,"Secure System Development (Industrial Control Systems), Security Testing",1140,500.27,0.438833333333333,2
"2309",10,"Secure System Development (Industrial Control Systems), Vulnerability Management",1020,476.12,0.46678431372549,2
"2310",10,"Security Testing, Vulnerability Management",900,438.99,0.487766666666667,2
"2311",11,"Cryptography & Communications Security (Cryptographer), Cryptography & Communications Security (Secure Communications Operator)",870,752.8,0.865287356321839,2
"2312",11,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance",810,601.08,0.742074074074074,2
"2313",11,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management",690,562.3,0.814927536231884,2
"2314",11,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems)",750,622.3,0.829733333333333,2
"2315",11,"Cryptography & Communications Security (Cryptographer), Cyber Security Management",1320,997.96,0.756030303030303,2
"2316",11,"Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence",870,684.69,0.787,2
"2317",11,"Cryptography & Communications Security (Cryptographer), Data Protection & Privacy",780,568.61,0.728987179487179,2
"2318",11,"Cryptography & Communications Security (Cryptographer), Digital Forensics",930,752.66,0.809311827956989,2
"2319",11,"Cryptography & Communications Security (Cryptographer), Digital Forensics (Industrial Control Systems)",1020,842.66,0.826137254901961,2
"2320",11,"Cryptography & Communications Security (Cryptographer), Identity & Access Management",960,745.96,0.777041666666667,2
"2321",11,"Cryptography & Communications Security (Cryptographer), Incident response",780,593.02,0.760282051282051,2
"2322",11,"Cryptography & Communications Security (Cryptographer), Incident response (Industrial Control Systems)",870,683.02,0.785080459770115,2
"2323",11,"Cryptography & Communications Security (Cryptographer), Network Monitoring & Intrusion Detection",720,609.71,0.846819444444444,2
"2324",11,"Cryptography & Communications Security (Cryptographer), Secure Operations",870,760.81,0.874494252873563,2
"2325",11,"Cryptography & Communications Security (Cryptographer), Secure Operations (Industrial control systems)",930,820.81,0.882591397849462,2
"2326",11,"Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design",990,692.9,0.69989898989899,2
"2327",11,"Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design (Industrial Control Systems)",1080,782.9,0.724907407407407,2
"2328",11,"Cryptography & Communications Security (Cryptographer), Secure System Development",990,692.9,0.69989898989899,2
"2329",11,"Cryptography & Communications Security (Cryptographer), Secure System Development (Industrial Control Systems)",1080,782.9,0.724907407407407,2
"2330",11,"Cryptography & Communications Security (Cryptographer), Security Testing",960,700.61,0.729802083333333,2
"2331",11,"Cryptography & Communications Security (Cryptographer), Vulnerability Management",840,625.49,0.744630952380952,2
"2332",11,"Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance",780,571.08,0.732153846153846,2
"2333",11,"Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management",660,532.3,0.806515151515151,2
"2334",11,"Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems)",720,592.3,0.822638888888889,2
"2335",11,"Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management",1290,967.96,0.750356589147287,2
"2336",11,"Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence",840,654.69,0.779392857142857,2
"2337",11,"Cryptography & Communications Security (Secure Communications Operator), Data Protection & Privacy",750,538.61,0.718146666666666,2
"2338",11,"Cryptography & Communications Security (Secure Communications Operator), Digital Forensics",900,722.66,0.802955555555556,2
"2339",11,"Cryptography & Communications Security (Secure Communications Operator), Digital Forensics (Industrial Control Systems)",990,812.66,0.820868686868687,2
"2340",11,"Cryptography & Communications Security (Secure Communications Operator), Identity & Access Management",930,715.96,0.769849462365591,2
"2341",11,"Cryptography & Communications Security (Secure Communications Operator), Incident response",750,563.02,0.750693333333333,2
"2342",11,"Cryptography & Communications Security (Secure Communications Operator), Incident response (Industrial Control Systems)",840,653.02,0.777404761904762,2
"2343",11,"Cryptography & Communications Security (Secure Communications Operator), Network Monitoring & Intrusion Detection",690,579.71,0.840159420289855,2
"2344",11,"Cryptography & Communications Security (Secure Communications Operator), Secure Operations",840,730.81,0.870011904761905,2
"2345",11,"Cryptography & Communications Security (Secure Communications Operator), Secure Operations (Industrial control systems)",900,790.81,0.878677777777778,2
"2346",11,"Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design",960,662.9,0.690520833333333,2
"2347",11,"Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design (Industrial Control Systems)",1050,752.9,0.717047619047619,2
"2348",11,"Cryptography & Communications Security (Secure Communications Operator), Secure System Development",960,662.9,0.690520833333333,2
"2349",11,"Cryptography & Communications Security (Secure Communications Operator), Secure System Development (Industrial Control Systems)",1050,752.9,0.717047619047619,2
"2350",11,"Cryptography & Communications Security (Secure Communications Operator), Security Testing",930,670.61,0.721086021505376,2
"2351",11,"Cryptography & Communications Security (Secure Communications Operator), Vulnerability Management",810,595.49,0.735172839506173,2
"2352",11,"Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management",600,380.58,0.6343,2
"2353",11,"Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management (Industrial Control Systems)",660,440.58,0.667545454545454,2
"2354",11,"Cyber Security Audit & Assurance, Cyber Security Management",1230,816.24,0.663609756097561,2
"2355",11,"Cyber Security Audit & Assurance, Cyber Threat Intelligence",780,502.97,0.644833333333333,2
"2356",11,"Cyber Security Audit & Assurance, Data Protection & Privacy",690,386.89,0.560710144927536,2
"2357",11,"Cyber Security Audit & Assurance, Digital Forensics",840,570.94,0.679690476190476,2
"2358",11,"Cyber Security Audit & Assurance, Digital Forensics (Industrial Control Systems)",930,660.94,0.710688172043011,2
"2359",11,"Cyber Security Audit & Assurance, Identity & Access Management",870,564.24,0.648551724137931,2
"2360",11,"Cyber Security Audit & Assurance, Incident response",690,411.3,0.596086956521739,2
"2361",11,"Cyber Security Audit & Assurance, Incident response (Industrial Control Systems)",780,501.3,0.642692307692308,2
"2362",11,"Cyber Security Audit & Assurance, Network Monitoring & Intrusion Detection",630,427.99,0.679349206349206,2
"2363",11,"Cyber Security Audit & Assurance, Secure Operations",780,579.09,0.742423076923077,2
"2364",11,"Cyber Security Audit & Assurance, Secure Operations (Industrial control systems)",840,639.09,0.760821428571428,2
"2365",11,"Cyber Security Audit & Assurance, Secure System Architecture & Design",900,511.18,0.567977777777778,2
"2366",11,"Cyber Security Audit & Assurance, Secure System Architecture & Design (Industrial Control Systems)",990,601.18,0.607252525252525,2
"2367",11,"Cyber Security Audit & Assurance, Secure System Development",900,511.18,0.567977777777778,2
"2368",11,"Cyber Security Audit & Assurance, Secure System Development (Industrial Control Systems)",990,601.18,0.607252525252525,2
"2369",11,"Cyber Security Audit & Assurance, Security Testing",870,518.89,0.596425287356322,2
"2370",11,"Cyber Security Audit & Assurance, Vulnerability Management",750,443.77,0.591693333333333,2
"2371",11,"Cyber Security Governance & Risk Management, Cyber Security Governance & Risk Management (Industrial Control Systems)",540,401.8,0.744074074074074,2
"2372",11,"Cyber Security Governance & Risk Management, Cyber Security Management",1110,777.46,0.700414414414414,2
"2373",11,"Cyber Security Governance & Risk Management, Cyber Threat Intelligence",660,464.19,0.703318181818182,2
"2374",11,"Cyber Security Governance & Risk Management, Data Protection & Privacy",570,348.11,0.610719298245614,2
"2375",11,"Cyber Security Governance & Risk Management, Digital Forensics",720,532.16,0.739111111111111,2
"2376",11,"Cyber Security Governance & Risk Management, Digital Forensics (Industrial Control Systems)",810,622.16,0.768098765432099,2
"2377",11,"Cyber Security Governance & Risk Management, Identity & Access Management",750,525.46,0.700613333333333,2
"2378",11,"Cyber Security Governance & Risk Management, Incident response",570,372.52,0.653543859649123,2
"2379",11,"Cyber Security Governance & Risk Management, Incident response (Industrial Control Systems)",660,462.52,0.700787878787879,2
"2380",11,"Cyber Security Governance & Risk Management, Network Monitoring & Intrusion Detection",510,389.21,0.763156862745098,2
"2381",11,"Cyber Security Governance & Risk Management, Secure Operations",660,540.31,0.818651515151515,2
"2382",11,"Cyber Security Governance & Risk Management, Secure Operations (Industrial control systems)",720,600.31,0.833763888888889,2
"2383",11,"Cyber Security Governance & Risk Management, Secure System Architecture & Design",780,472.4,0.605641025641026,2
"2384",11,"Cyber Security Governance & Risk Management, Secure System Architecture & Design (Industrial Control Systems)",870,562.4,0.646436781609195,2
"2385",11,"Cyber Security Governance & Risk Management, Secure System Development",780,472.4,0.605641025641026,2
"2386",11,"Cyber Security Governance & Risk Management, Secure System Development (Industrial Control Systems)",870,562.4,0.646436781609195,2
"2387",11,"Cyber Security Governance & Risk Management, Security Testing",750,480.11,0.640146666666667,2
"2388",11,"Cyber Security Governance & Risk Management, Vulnerability Management",630,404.99,0.64284126984127,2
"2389",11,"Cyber Security Governance & Risk Management (Industrial Control Systems), Cyber Security Management",1170,837.46,0.715777777777778,2
"2390",11,"Cyber Security Governance & Risk Management (Industrial Control Systems), Cyber Threat Intelligence",720,524.19,0.728041666666667,2
"2391",11,"Cyber Security Governance & Risk Management (Industrial Control Systems), Data Protection & Privacy",630,408.11,0.647793650793651,2
"2392",11,"Cyber Security Governance & Risk Management (Industrial Control Systems), Digital Forensics",780,592.16,0.759179487179487,2
"2393",11,"Cyber Security Governance & Risk Management (Industrial Control Systems), Digital Forensics (Industrial Control Systems)",870,682.16,0.784091954022988,2
"2394",11,"Cyber Security Governance & Risk Management (Industrial Control Systems), Identity & Access Management",810,585.46,0.72279012345679,2
"2395",11,"Cyber Security Governance & Risk Management (Industrial Control Systems), Incident response",630,432.52,0.686539682539683,2
"2396",11,"Cyber Security Governance & Risk Management (Industrial Control Systems), Incident response (Industrial Control Systems)",720,522.52,0.725722222222222,2
"2397",11,"Cyber Security Governance & Risk Management (Industrial Control Systems), Network Monitoring & Intrusion Detection",570,449.21,0.788087719298246,2
"2398",11,"Cyber Security Governance & Risk Management (Industrial Control Systems), Secure Operations",720,600.31,0.833763888888889,2
"2399",11,"Cyber Security Governance & Risk Management (Industrial Control Systems), Secure Operations (Industrial control systems)",780,660.31,0.846551282051282,2
"2400",11,"Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Architecture & Design",840,532.4,0.633809523809524,2
"2401",11,"Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",930,622.4,0.669247311827957,2
"2402",11,"Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Development",840,532.4,0.633809523809524,2
"2403",11,"Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Development (Industrial Control Systems)",930,622.4,0.669247311827957,2
"2404",11,"Cyber Security Governance & Risk Management (Industrial Control Systems), Security Testing",810,540.11,0.666802469135802,2
"2405",11,"Cyber Security Governance & Risk Management (Industrial Control Systems), Vulnerability Management",690,464.99,0.673898550724638,2
"2406",11,"Cyber Security Management, Cyber Threat Intelligence",1290,899.85,0.697558139534884,2
"2407",11,"Cyber Security Management, Data Protection & Privacy",1200,783.77,0.653141666666667,2
"2408",11,"Cyber Security Management, Digital Forensics",1350,967.82,0.716903703703704,2
"2409",11,"Cyber Security Management, Digital Forensics (Industrial Control Systems)",1440,1057.82,0.734597222222222,2
"2410",11,"Cyber Security Management, Identity & Access Management",1380,961.12,0.696463768115942,2
"2411",11,"Cyber Security Management, Incident response",1200,808.18,0.673483333333333,2
"2412",11,"Cyber Security Management, Incident response (Industrial Control Systems)",1290,898.18,0.696263565891473,2
"2413",11,"Cyber Security Management, Network Monitoring & Intrusion Detection",1140,824.87,0.723570175438596,2
"2414",11,"Cyber Security Management, Secure Operations",1290,975.97,0.756565891472868,2
"2415",11,"Cyber Security Management, Secure Operations (Industrial control systems)",1350,1035.97,0.767385185185185,2
"2416",11,"Cyber Security Management, Secure System Architecture & Design",1410,908.06,0.644014184397163,2
"2417",11,"Cyber Security Management, Secure System Architecture & Design (Industrial Control Systems)",1500,998.06,0.665373333333333,2
"2418",11,"Cyber Security Management, Secure System Development",1410,908.06,0.644014184397163,2
"2419",11,"Cyber Security Management, Secure System Development (Industrial Control Systems)",1500,998.06,0.665373333333333,2
"2420",11,"Cyber Security Management, Security Testing",1380,915.77,0.663601449275362,2
"2421",11,"Cyber Security Management, Vulnerability Management",1260,840.65,0.66718253968254,2
"2422",11,"Cyber Threat Intelligence, Data Protection & Privacy",750,470.5,0.627333333333333,2
"2423",11,"Cyber Threat Intelligence, Digital Forensics",900,654.55,0.727277777777778,2
"2424",11,"Cyber Threat Intelligence, Digital Forensics (Industrial Control Systems)",990,744.55,0.752070707070707,2
"2425",11,"Cyber Threat Intelligence, Identity & Access Management",930,647.85,0.696612903225806,2
"2426",11,"Cyber Threat Intelligence, Incident response",750,494.91,0.65988,2
"2427",11,"Cyber Threat Intelligence, Incident response (Industrial Control Systems)",840,584.91,0.696321428571429,2
"2428",11,"Cyber Threat Intelligence, Network Monitoring & Intrusion Detection",690,511.6,0.741449275362319,2
"2429",11,"Cyber Threat Intelligence, Secure Operations",840,662.7,0.788928571428572,2
"2430",11,"Cyber Threat Intelligence, Secure Operations (Industrial control systems)",900,722.7,0.803,2
"2431",11,"Cyber Threat Intelligence, Secure System Architecture & Design",960,594.79,0.619572916666667,2
"2432",11,"Cyber Threat Intelligence, Secure System Architecture & Design (Industrial Control Systems)",1050,684.79,0.652180952380952,2
"2433",11,"Cyber Threat Intelligence, Secure System Development",960,594.79,0.619572916666667,2
"2434",11,"Cyber Threat Intelligence, Secure System Development (Industrial Control Systems)",1050,684.79,0.652180952380952,2
"2435",11,"Cyber Threat Intelligence, Security Testing",930,602.5,0.647849462365591,2
"2436",11,"Cyber Threat Intelligence, Vulnerability Management",810,527.38,0.651086419753086,2
"2437",11,"Data Protection & Privacy, Digital Forensics",810,538.47,0.664777777777778,2
"2438",11,"Data Protection & Privacy, Digital Forensics (Industrial Control Systems)",900,628.47,0.6983,2
"2439",11,"Data Protection & Privacy, Identity & Access Management",840,531.77,0.633059523809524,2
"2440",11,"Data Protection & Privacy, Incident response",660,378.83,0.573984848484848,2
"2441",11,"Data Protection & Privacy, Incident response (Industrial Control Systems)",750,468.83,0.625106666666667,2
"2442",11,"Data Protection & Privacy, Network Monitoring & Intrusion Detection",600,395.52,0.6592,2
"2443",11,"Data Protection & Privacy, Secure Operations",750,546.62,0.728826666666667,2
"2444",11,"Data Protection & Privacy, Secure Operations (Industrial control systems)",810,606.62,0.748913580246913,2
"2445",11,"Data Protection & Privacy, Secure System Architecture & Design",870,478.71,0.550241379310345,2
"2446",11,"Data Protection & Privacy, Secure System Architecture & Design (Industrial Control Systems)",960,568.71,0.59240625,2
"2447",11,"Data Protection & Privacy, Secure System Development",870,478.71,0.550241379310345,2
"2448",11,"Data Protection & Privacy, Secure System Development (Industrial Control Systems)",960,568.71,0.59240625,2
"2449",11,"Data Protection & Privacy, Security Testing",840,486.42,0.579071428571429,2
"2450",11,"Data Protection & Privacy, Vulnerability Management",720,411.3,0.57125,2
"2451",11,"Digital Forensics, Digital Forensics (Industrial Control Systems)",1050,812.52,0.773828571428571,2
"2452",11,"Digital Forensics, Identity & Access Management",990,715.82,0.723050505050505,2
"2453",11,"Digital Forensics, Incident response",810,562.88,0.694913580246914,2
"2454",11,"Digital Forensics, Incident response (Industrial Control Systems)",900,652.88,0.725422222222222,2
"2455",11,"Digital Forensics, Network Monitoring & Intrusion Detection",750,579.57,0.77276,2
"2456",11,"Digital Forensics, Secure Operations",900,730.67,0.811855555555556,2
"2457",11,"Digital Forensics, Secure Operations (Industrial control systems)",960,790.67,0.823614583333333,2
"2458",11,"Digital Forensics, Secure System Architecture & Design",1020,662.76,0.649764705882353,2
"2459",11,"Digital Forensics, Secure System Architecture & Design (Industrial Control Systems)",1110,752.76,0.678162162162162,2
"2460",11,"Digital Forensics, Secure System Development",1020,662.76,0.649764705882353,2
"2461",11,"Digital Forensics, Secure System Development (Industrial Control Systems)",1110,752.76,0.678162162162162,2
"2462",11,"Digital Forensics, Security Testing",990,670.47,0.677242424242424,2
"2463",11,"Digital Forensics, Vulnerability Management",870,595.35,0.684310344827586,2
"2464",11,"Digital Forensics (Industrial Control Systems), Identity & Access Management",1080,805.82,0.74612962962963,2
"2465",11,"Digital Forensics (Industrial Control Systems), Incident response",900,652.88,0.725422222222222,2
"2466",11,"Digital Forensics (Industrial Control Systems), Incident response (Industrial Control Systems)",990,742.88,0.750383838383838,2
"2467",11,"Digital Forensics (Industrial Control Systems), Network Monitoring & Intrusion Detection",840,669.57,0.797107142857143,2
"2468",11,"Digital Forensics (Industrial Control Systems), Secure Operations",990,820.67,0.828959595959596,2
"2469",11,"Digital Forensics (Industrial Control Systems), Secure Operations (Industrial control systems)",1050,880.67,0.838733333333333,2
"2470",11,"Digital Forensics (Industrial Control Systems), Secure System Architecture & Design",1110,752.76,0.678162162162162,2
"2471",11,"Digital Forensics (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",1200,842.76,0.7023,2
"2472",11,"Digital Forensics (Industrial Control Systems), Secure System Development",1110,752.76,0.678162162162162,2
"2473",11,"Digital Forensics (Industrial Control Systems), Secure System Development (Industrial Control Systems)",1200,842.76,0.7023,2
"2474",11,"Digital Forensics (Industrial Control Systems), Security Testing",1080,760.47,0.704138888888889,2
"2475",11,"Digital Forensics (Industrial Control Systems), Vulnerability Management",960,685.35,0.71390625,2
"2476",11,"Identity & Access Management, Incident response",840,556.18,0.662119047619048,2
"2477",11,"Identity & Access Management, Incident response (Industrial Control Systems)",930,646.18,0.694817204301075,2
"2478",11,"Identity & Access Management, Network Monitoring & Intrusion Detection",780,572.87,0.734448717948718,2
"2479",11,"Identity & Access Management, Secure Operations",930,723.97,0.778462365591398,2
"2480",11,"Identity & Access Management, Secure Operations (Industrial control systems)",990,783.97,0.791888888888889,2
"2481",11,"Identity & Access Management, Secure System Architecture & Design",1050,656.06,0.624819047619048,2
"2482",11,"Identity & Access Management, Secure System Architecture & Design (Industrial Control Systems)",1140,746.06,0.654438596491228,2
"2483",11,"Identity & Access Management, Secure System Development",1050,656.06,0.624819047619048,2
"2484",11,"Identity & Access Management, Secure System Development (Industrial Control Systems)",1140,746.06,0.654438596491228,2
"2485",11,"Identity & Access Management, Security Testing",1020,663.77,0.650754901960784,2
"2486",11,"Identity & Access Management, Vulnerability Management",900,588.65,0.654055555555556,2
"2487",11,"Incident response, Incident response (Industrial Control Systems)",750,493.24,0.657653333333333,2
"2488",11,"Incident response, Network Monitoring & Intrusion Detection",600,419.93,0.699883333333333,2
"2489",11,"Incident response, Secure Operations",750,571.03,0.761373333333333,2
"2490",11,"Incident response, Secure Operations (Industrial control systems)",810,631.03,0.779049382716049,2
"2491",11,"Incident response, Secure System Architecture & Design",870,503.12,0.578298850574713,2
"2492",11,"Incident response, Secure System Architecture & Design (Industrial Control Systems)",960,593.12,0.617833333333333,2
"2493",11,"Incident response, Secure System Development",870,503.12,0.578298850574713,2
"2494",11,"Incident response, Secure System Development (Industrial Control Systems)",960,593.12,0.617833333333333,2
"2495",11,"Incident response, Security Testing",840,510.83,0.608130952380952,2
"2496",11,"Incident response, Vulnerability Management",720,435.71,0.605152777777778,2
"2497",11,"Incident response (Industrial Control Systems), Network Monitoring & Intrusion Detection",690,509.93,0.739028985507246,2
"2498",11,"Incident response (Industrial Control Systems), Secure Operations",840,661.03,0.786940476190476,2
"2499",11,"Incident response (Industrial Control Systems), Secure Operations (Industrial control systems)",900,721.03,0.801144444444444,2
"2500",11,"Incident response (Industrial Control Systems), Secure System Architecture & Design",960,593.12,0.617833333333333,2
"2501",11,"Incident response (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",1050,683.12,0.650590476190476,2
"2502",11,"Incident response (Industrial Control Systems), Secure System Development",960,593.12,0.617833333333333,2
"2503",11,"Incident response (Industrial Control Systems), Secure System Development (Industrial Control Systems)",1050,683.12,0.650590476190476,2
"2504",11,"Incident response (Industrial Control Systems), Security Testing",930,600.83,0.64605376344086,2
"2505",11,"Incident response (Industrial Control Systems), Vulnerability Management",810,525.71,0.649024691358025,2
"2506",11,"Network Monitoring & Intrusion Detection, Secure Operations",690,587.72,0.851768115942029,2
"2507",11,"Network Monitoring & Intrusion Detection, Secure Operations (Industrial control systems)",750,647.72,0.863626666666667,2
"2508",11,"Network Monitoring & Intrusion Detection, Secure System Architecture & Design",810,519.81,0.641740740740741,2
"2509",11,"Network Monitoring & Intrusion Detection, Secure System Architecture & Design (Industrial Control Systems)",900,609.81,0.677566666666667,2
"2510",11,"Network Monitoring & Intrusion Detection, Secure System Development",810,519.81,0.641740740740741,2
"2511",11,"Network Monitoring & Intrusion Detection, Secure System Development (Industrial Control Systems)",900,609.81,0.677566666666667,2
"2512",11,"Network Monitoring & Intrusion Detection, Security Testing",780,527.52,0.676307692307692,2
"2513",11,"Network Monitoring & Intrusion Detection, Vulnerability Management",660,452.4,0.685454545454545,2
"2514",11,"Secure Operations, Secure Operations (Industrial control systems)",900,798.82,0.887577777777778,2
"2515",11,"Secure Operations, Secure System Architecture & Design",960,670.91,0.698864583333333,2
"2516",11,"Secure Operations, Secure System Architecture & Design (Industrial Control Systems)",1050,760.91,0.72467619047619,2
"2517",11,"Secure Operations, Secure System Development",960,670.91,0.698864583333333,2
"2518",11,"Secure Operations, Secure System Development (Industrial Control Systems)",1050,760.91,0.72467619047619,2
"2519",11,"Secure Operations, Security Testing",930,678.62,0.729698924731183,2
"2520",11,"Secure Operations, Vulnerability Management",810,603.5,0.745061728395062,2
"2521",11,"Secure Operations (Industrial control systems), Secure System Architecture & Design",1020,730.91,0.716578431372549,2
"2522",11,"Secure Operations (Industrial control systems), Secure System Architecture & Design (Industrial Control Systems)",1110,820.91,0.739558558558559,2
"2523",11,"Secure Operations (Industrial control systems), Secure System Development",1020,730.91,0.716578431372549,2
"2524",11,"Secure Operations (Industrial control systems), Secure System Development (Industrial Control Systems)",1110,820.91,0.739558558558559,2
"2525",11,"Secure Operations (Industrial control systems), Security Testing",990,738.62,0.746080808080808,2
"2526",11,"Secure Operations (Industrial control systems), Vulnerability Management",870,663.5,0.76264367816092,2
"2527",11,"Secure System Architecture & Design, Secure System Architecture & Design (Industrial Control Systems)",1170,693,0.592307692307692,2
"2528",11,"Secure System Architecture & Design, Secure System Development",1080,603,0.558333333333333,2
"2529",11,"Secure System Architecture & Design, Secure System Development (Industrial Control Systems)",1170,693,0.592307692307692,2
"2530",11,"Secure System Architecture & Design, Security Testing",1050,610.71,0.581628571428571,2
"2531",11,"Secure System Architecture & Design, Vulnerability Management",930,535.59,0.575903225806452,2
"2532",11,"Secure System Architecture & Design (Industrial Control Systems), Secure System Development",1170,693,0.592307692307692,2
"2533",11,"Secure System Architecture & Design (Industrial Control Systems), Secure System Development (Industrial Control Systems)",1260,783,0.621428571428571,2
"2534",11,"Secure System Architecture & Design (Industrial Control Systems), Security Testing",1140,700.71,0.614657894736842,2
"2535",11,"Secure System Architecture & Design (Industrial Control Systems), Vulnerability Management",1020,625.59,0.613323529411765,2
"2536",11,"Secure System Development, Secure System Development (Industrial Control Systems)",1170,693,0.592307692307692,2
